table_id,year,row_code,row_type,column_code,column_type,value
259,2024,313TT,Commodity,F030,Industry,445.0
259,2024,313TT,Commodity,F040,Industry,9861.0
259,2024,313TT,Commodity,F07E,Industry,3.0
259,2024,313TT,Commodity,F10E,Industry,1.0
259,2024,313TT,Commodity,GFE,Industry,2.0
259,2024,313TT,Commodity,GFGD,Industry,596.0
259,2024,313TT,Commodity,GFGN,Industry,430.0
259,2024,313TT,Commodity,GSLE,Industry,65.0
259,2024,313TT,Commodity,GSLG,Industry,2518.0
259,2024,313TT,Commodity,HS,Industry,1.0
259,2024,313TT,Commodity,ORE,Industry,84.0
259,2024,313TT,Commodity,T001,Industry,53257.0
259,2024,313TT,Commodity,T019,Industry,176122.0
259,2024,315AL,Commodity,111CA,Industry,58.0
259,2024,315AL,Commodity,22,Industry,0.0
259,2024,315AL,Commodity,311FT,Industry,21.0
259,2024,315AL,Commodity,313TT,Industry,25.0
259,2024,315AL,Commodity,315AL,Industry,858.0
259,2024,315AL,Commodity,323,Industry,48.0
259,2024,315AL,Commodity,324,Industry,0.0
259,2024,315AL,Commodity,326,Industry,0.0
259,2024,315AL,Commodity,327,Industry,0.0
259,2024,315AL,Commodity,3361MV,Industry,2279.0
259,2024,315AL,Commodity,339,Industry,186.0
259,2024,315AL,Commodity,42,Industry,311.0
259,2024,315AL,Commodity,441,Industry,34.0
259,2024,315AL,Commodity,445,Industry,0.0
259,2024,315AL,Commodity,452,Industry,99.0
259,2024,315AL,Commodity,4A0,Industry,258.0
259,2024,315AL,Commodity,511,Industry,1.0
259,2024,315AL,Commodity,512,Industry,1.0
259,2024,315AL,Commodity,513,Industry,7.0
259,2024,315AL,Commodity,514,Industry,0.0
259,2024,315AL,Commodity,532RL,Industry,17.0
259,2024,315AL,Commodity,5412OP,Industry,7.0
259,2024,315AL,Commodity,55,Industry,1.0
259,2024,315AL,Commodity,561,Industry,77.0
259,2024,315AL,Commodity,562,Industry,66.0
259,2024,315AL,Commodity,61,Industry,5.0
259,2024,315AL,Commodity,621,Industry,1.0
259,2024,315AL,Commodity,622,Industry,5.0
259,2024,315AL,Commodity,624,Industry,7.0
259,2024,315AL,Commodity,711AS,Industry,40.0
259,2024,315AL,Commodity,713,Industry,53.0
259,2024,315AL,Commodity,721,Industry,10.0
259,2024,315AL,Commodity,722,Industry,4.0
259,2024,315AL,Commodity,81,Industry,1207.0
259,2024,315AL,Commodity,F010,Industry,554679.0
259,2024,315AL,Commodity,F030,Industry,1281.0
259,2024,315AL,Commodity,F040,Industry,6150.0
259,2024,315AL,Commodity,GFE,Industry,320.0
259,2024,315AL,Commodity,GFGD,Industry,226.0
259,2024,315AL,Commodity,GFGN,Industry,32.0
259,2024,315AL,Commodity,GSLE,Industry,34.0
259,2024,315AL,Commodity,GSLG,Industry,1732.0
259,2024,315AL,Commodity,T001,Industry,8027.0
259,2024,315AL,Commodity,T019,Industry,570137.0
259,2024,321,Commodity,111CA,Industry,1220.0
259,2024,321,Commodity,113FF,Industry,70.0
259,2024,321,Commodity,212,Industry,425.0
259,2024,321,Commodity,213,Industry,216.0
259,2024,321,Commodity,22,Industry,9.0
259,2024,321,Commodity,23,Industry,105452.0
259,2024,321,Commodity,311FT,Industry,579.0
259,2024,321,Commodity,313TT,Industry,68.0
259,2024,321,Commodity,315AL,Industry,1.0
259,2024,321,Commodity,321,Industry,42622.0
259,2024,321,Commodity,322,Industry,5636.0
259,2024,321,Commodity,323,Industry,2.0
259,2024,321,Commodity,324,Industry,0.0
259,2024,321,Commodity,325,Industry,337.0
259,2024,321,Commodity,326,Industry,2583.0
259,2024,321,Commodity,327,Industry,368.0
259,2024,321,Commodity,331,Industry,628.0
259,2024,321,Commodity,332,Industry,266.0
259,2024,321,Commodity,333,Industry,988.0
259,2024,321,Commodity,334,Industry,517.0
259,2024,321,Commodity,335,Industry,1056.0
259,2024,321,Commodity,3361MV,Industry,3979.0
259,2024,321,Commodity,3364OT,Industry,242.0
259,2024,321,Commodity,337,Industry,8831.0
259,2024,321,Commodity,339,Industry,1412.0
259,2024,321,Commodity,42,Industry,11733.0
259,2024,321,Commodity,441,Industry,366.0
259,2024,321,Commodity,445,Industry,1034.0
259,2024,321,Commodity,452,Industry,211.0
259,2024,321,Commodity,482,Industry,4992.0
259,2024,321,Commodity,484,Industry,357.0
259,2024,321,Commodity,486,Industry,6.0
259,2024,321,Commodity,487OS,Industry,93.0
259,2024,321,Commodity,493,Industry,138.0
259,2024,321,Commodity,4A0,Industry,2172.0
259,2024,321,Commodity,511,Industry,56.0
259,2024,321,Commodity,512,Industry,91.0
259,2024,321,Commodity,513,Industry,870.0
259,2024,321,Commodity,514,Industry,2059.0
259,2024,321,Commodity,521CI,Industry,219.0
259,2024,321,Commodity,523,Industry,9.0
259,2024,321,Commodity,524,Industry,0.0
259,2024,321,Commodity,532RL,Industry,1153.0
259,2024,321,Commodity,5411,Industry,14.0
259,2024,321,Commodity,5412OP,Industry,1145.0
259,2024,321,Commodity,5415,Industry,38.0
259,2024,321,Commodity,55,Industry,7.0
259,2024,321,Commodity,561,Industry,1395.0
259,2024,321,Commodity,562,Industry,46.0
259,2024,321,Commodity,61,Industry,85.0
259,2024,321,Commodity,621,Industry,780.0
259,2024,321,Commodity,622,Industry,785.0
