sample_track,model_id,benchmark_model_id,target_id,horizon,observation_count,rmse,mae,rmse_ratio,mae_ratio
abm_all_available_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,1.902782482256995,1.3287255569628107,0.7997111941747598,0.7633061354095352
abm_all_available_common_cells,beforeit_abm_us_v2_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.1716937834060452,1.6266624044002782,0.807796872187101,0.7765072779105416
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,1,61,6.259228348965377,3.0663959087232415,0.688693388836993,0.841540101437432
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,2,60,9.51036646607199,8.230471208365858,1.2939266588781126,2.375990536147748
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,4,58,6.876186170043025,4.2637325023562,1.0824569053070816,1.454198004199675
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,8,54,6.7381006704394775,3.7351642860293683,0.8575805217855917,1.087199604805278
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,real_gdp,12,50,6.963733490932907,3.7648779476578214,1.0347257906047604,1.2833202257198797
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,1,61,1.4287653664859348,1.0907110654109433,0.7938087236222701,0.9185087206436726
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,2,60,1.6486009519768738,1.109882409825579,0.771300361008007,0.7799767269342011
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,4,58,1.939827095458487,1.2522686055796848,0.8223385572389181,0.8072782052759648
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,8,54,2.0390768029971302,1.2966929622184336,0.9751381015454424,0.8606243308948447
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,gdp_deflator,12,50,2.1093138905515145,1.3832429783594598,0.8917053760249004,0.8423691518175911
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,1,61,7.026585413960827,3.346256239028253,0.6740445075302305,0.818647806543575
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,2,60,10.18029782782842,8.621584137704268,1.1677739796493545,2.0706301921295487
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,4,58,7.762609735001336,4.795536303939579,1.0510497795195566,1.271559260928839
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,8,54,7.70708277809843,4.425513071244471,0.8819340262377985,1.008435746721576
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,nominal_gdp,12,50,7.964308501012158,4.559685051432308,1.0282480281906203,1.1551683750765787
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,1,61,2.857775026021855,1.975789297278508,1.3589514493708308,3.3439306530792066
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,2,60,2.2001195520020254,1.5392831933795734,0.6650463267752853,1.6363735875286616
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,4,58,1.9697079259001797,1.5611002001737355,0.4726277317681419,1.0948325697852586
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,8,54,1.9205094208350284,1.5265168417778794,0.856685603872564,1.0314592526225395
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,unemployment_rate,12,50,1.8143153468010478,1.356492150419868,0.4654222664144337,0.6541138308918061
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.3734206763206502,0.2177850621855508,0.5625538837022533,0.5837836482066276
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,0.6921035951571927,0.42501492225791176,0.5558626250942212,0.626863541340102
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,1.2188268227912853,0.7907382870053944,0.5881371216678354,0.6643893121468704
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,1.8934511626995019,1.3259700324328934,0.7957893792662593,0.7617231834079456
abm_all_available_common_cells,beforeit_abm_us_v1_mean,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.166954352397167,1.6281118797954273,0.8060339636342598,0.7771992027933206
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,1,61,6.282169927983986,3.07624365039083,0.6912176159331669,0.8442427105487657
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,2,60,9.493377160937204,8.21147951508826,1.2916151901341755,2.3705079723490767
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,4,58,6.812557670719355,4.15261917802867,1.0724404358916233,1.4163014489191093
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,8,54,6.713176145216228,3.6790838721406267,0.8544082944189119,1.0708761986179776
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,real_gdp,12,50,6.924756951571997,3.6797529448175,1.028934352641523,1.2543039762216965
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,1,61,1.4284535869544075,1.0894966211600072,0.7936355018198813,0.9174860138328638
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,2,60,1.650337983602027,1.108188910039345,0.7721130337884979,0.7787866094869499
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,4,58,1.936646783372863,1.2522368817663891,0.8209903477731443,0.8072577544374245
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,8,54,2.0365123699073253,1.2984258767314345,0.9739117247797133,0.8617744785679669
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.1170918001525405,1.3897337263089156,0.8949934612342844,0.8463218961512942
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,1,61,7.0390964425263975,3.3509991794835217,0.6752446623125834,0.819808147391053
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,2,60,10.154583385265367,8.58369188287846,1.164824296110211,2.0615296781593773
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,4,58,7.683159425664937,4.680726486761273,1.0402922852023742,1.2411168918118143
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,8,54,7.689077829931309,4.370301033514767,0.8798736907144333,0.9958546535015042
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,nominal_gdp,12,50,7.920034391617315,4.494471837539482,1.022531930467967,1.1386470054038127
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,1,61,2.80818328807199,1.9112725118057925,1.3353691997010235,3.2347390217258467
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,2,60,2.1863730145950058,1.5242357308019905,0.6608910597580459,1.6203770052056772
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,4,58,1.9791086627315946,1.5747535596933186,0.47488342098335906,1.104407959428642
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,8,54,1.9166016608783796,1.522553513718166,0.8549424613178167,1.028781253083662
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,unemployment_rate,12,50,1.8099703488606467,1.3504746257758373,0.4643076537906949,0.6512121214376272
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.3725036503609152,0.21321810806773853,0.5611723948136688,0.5715417014480514
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,0.6925161170439466,0.4200255916596126,0.5561939418226479,0.6195046716064215
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,1.2215894225725556,0.7882116706196081,0.589470196599642,0.6622664139007657
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,1.9007975403170876,1.3289938021781393,0.7988769525817596,0.7634602328584641
abm_all_available_common_cells,beforeit_abm_us_v1_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.1742683906528946,1.6328335348627718,0.8087545392840952,0.7794531428325434
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,1,61,6.887670977914833,4.081223724492764,0.7578399768333186,1.1200489204045823
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,2,60,6.756495517009875,3.9912457539749604,0.919250556877895,1.1522016053279227
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,4,58,6.846122480488336,4.03698718407594,1.0777242457262144,1.376863746217365
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,8,54,6.970705089684549,4.21656668793024,0.8871848611955004,1.2273220896599708
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,real_gdp,12,50,7.239545920993121,4.478860698672453,1.075708150875191,1.5266929240997091
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,1,61,1.4109099994723613,1.083958079436854,0.7838884480953565,0.9128219015544682
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,2,60,1.5875697785743377,1.189612429678212,0.7427468374754191,0.8360074914300799
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,4,58,2.028116415337615,1.3927106744844842,0.8597664868203674,0.8978145493362931
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,8,54,2.351604379740701,1.5845859484199687,1.1245966935015552,1.051700951064915
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,gdp_deflator,12,50,2.4747346647577335,1.738663169757533,1.0461857832940473,1.058813413491651
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,1,61,7.7449962578194,4.489626767653033,0.7429600411677937,1.098368697134148
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,2,60,7.603881358436482,4.636367884039904,0.8722352670714584,1.1135080478457329
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,4,58,7.957159427597646,4.960613183116295,1.077391617959141,1.315330180629717
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,8,54,8.285395336813503,5.443919989539514,0.9481112735849858,1.2404987696036855
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,nominal_gdp,12,50,8.60698848467211,5.867327973977172,1.1112225169201744,1.4864517275401525
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,1,61,1.4765678192856244,0.7182264144672585,0.7021490354703592,1.215564496931118
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,2,60,2.0444659198665813,1.2718285772328444,0.6179957579974604,1.35204925292443
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,4,58,2.918362838754183,2.1969391120269215,0.7002557033050822,1.5407598393841047
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,8,54,4.551948025197217,3.627434080767333,2.030496856957401,2.4510377766472278
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,unemployment_rate,12,50,6.045404598150607,5.028187549300397,1.5508141483918298,2.4246413953057786
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.47634553344275843,0.38063542671557726,0.7176089777962479,1.0203121178962515
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,0.7555869566669485,0.6101485295859462,0.6068492522776903,0.8999210332845727
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,1.051584179669946,0.8872239788899852,0.5074352492556058,0.745457933101076
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,1.4392125282736976,1.2526239558855505,0.6048796330581221,0.7195884401244829
abm_all_available_common_cells,dsge_small_nk,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.8584003288440305,1.545246491595355,0.6912622692860579,0.737642391957724
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,1,61,6.8695143860962915,4.064333061322919,0.7558422346114186,1.1154134555721185
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,2,60,6.752984075517954,3.995246421328862,0.9187728100135973,1.1533565267814456
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,4,58,6.832243112661919,4.0115464803804635,1.0755393401443303,1.3681868837455864
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,8,54,6.967888416676052,4.205207271987222,0.8868263738373456,1.2240156882333293
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,real_gdp,12,50,7.250128830783493,4.488414001237279,1.0772806420846834,1.5299493235299988
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,1,61,1.4073242543227442,1.0797925152537873,0.7818962415041141,0.9093140000121783
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,2,60,1.589226631840987,1.1834719927804267,0.7435219986938884,0.8316922614281618
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,4,58,2.03298404253822,1.399819238780963,0.8618299890462584,0.9023971037513611
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,8,54,2.359212924642694,1.590856345059783,1.1282352921165497,1.0558626578604489
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.470469178369247,1.7418110207923876,1.0443825632228136,1.0607303960086514
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,1,61,7.720303400643691,4.444906402025584,0.7405913110131093,1.0874280438746207
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,2,60,7.623998582123701,4.669814189814278,0.8745428980231288,1.121540786312988
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,4,58,7.938613269805275,4.923070747567063,1.0748804863005812,1.305375625273472
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,8,54,8.285722198262196,5.439190774552757,0.9481486768725549,1.2394211297075197
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,nominal_gdp,12,50,8.650056268474339,5.919269066715568,1.1167828695568853,1.4996106863325953
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,unemployment_rate,1,61,1.4715727221256196,0.7143053731948936,0.6997737279449149,1.2089283186095177
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,unemployment_rate,2,60,2.0392093066874484,1.2732102780351116,0.6164068028505095,1.3535181046006006
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,unemployment_rate,4,58,2.9162389899102648,2.203390317330897,0.699746089748412,1.5452842060329448
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,unemployment_rate,8,54,4.539877622039542,3.6508547772522366,2.025112587291271,2.4668630158002287
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,unemployment_rate,12,50,6.0541976691986195,5.012507948951625,1.553069815281891,2.417080538099334
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.46374600011433986,0.36285452286661257,0.6986279281217206,0.972649524267511
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,0.7329227364529121,0.5886046656817592,0.5886464961700204,0.8681455305577941
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,1.0163001131531741,0.8547082942211225,0.49040914765210974,0.7181378023749627
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,1.4293334670069577,1.2326853979778771,0.6007276104509037,0.7081344393322249
abm_all_available_common_cells,dsge_small_nk_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,1.945146660860065,1.5508921496562358,0.7235289802798862,0.7403374161748015
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,real_gdp,1,61,7.345030553173285,3.3782938811959973,0.8081625562697848,0.9271372190979948
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,real_gdp,2,60,6.647807363619457,3.4551276157940363,0.9044630616033642,0.9974338416936532
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,real_gdp,4,58,6.5075118191477355,3.289672858118934,1.024419777302196,1.1219830751818454
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,real_gdp,8,54,6.614236038237561,3.1997890289848123,0.8418158573630918,0.9313671638980754
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,real_gdp,12,50,6.708473171474028,2.975123844817808,0.9967972230905076,1.0141196227759348
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,gdp_deflator,1,61,1.4356416973970163,1.0634718927236892,0.7976291489991499,0.8955700905611629
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,gdp_deflator,2,60,1.498040258782781,1.1486776973061488,0.7008603210001637,0.8072403551183088
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,gdp_deflator,4,58,1.8756508521681032,1.2294063203203331,0.7951327307815067,0.7925399737732012
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,gdp_deflator,8,54,2.153763613121937,1.3514121118234914,1.0299842349196369,0.8969418192194669
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,gdp_deflator,12,50,2.068809989361482,1.3683599890875302,0.8745824875809762,0.8333056891825777
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,nominal_gdp,1,61,8.205912297017338,3.5051065893243574,0.7871746783423004,0.8575098904813994
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,nominal_gdp,2,60,7.1961958061107225,3.597846576332679,0.825469977102869,0.8640882729456363
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,nominal_gdp,4,58,7.212990718388326,3.616598885457328,0.9766319012606337,0.9589583968096105
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,nominal_gdp,8,54,7.324022186396274,3.6094521300413565,0.8380997792652664,0.8224810311068598
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,nominal_gdp,12,50,7.579498027580694,3.7233923318391646,0.978566299954865,0.9432987193692569
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,unemployment_rate,1,61,1.4968474635046043,0.4490278998040561,0.7117925699169706,0.7599586455452427
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,unemployment_rate,2,60,1.9848269563956216,0.7338135169771024,0.5999682496500364,0.780098855439618
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,unemployment_rate,4,58,2.3587231501715062,1.1247548204392728,0.5659712070382666,0.7888143312663985
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,unemployment_rate,8,54,2.7165978882144732,1.6395768127426622,1.2117984307163991,1.1078532693548027
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,unemployment_rate,12,50,2.747639807233369,1.855749292754935,0.7048459070953904,0.8948605258666384
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.6218243263027128,0.5158794550703598,0.9367710786366646,1.3828404358570496
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,1.1476900930478822,0.9632201988827308,0.9217666724752843,1.4206739418799454
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,1.8682539757677512,1.59448593634433,0.9015140586881343,1.339709271556293
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,2.5310231434625567,2.248564718308942,1.0637514058577593,1.2917214065437495
abm_all_available_common_cells,dsge_sw07,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.9384421873032127,2.5970217642400177,1.0930014287204646,1.2397202365834084
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,real_gdp,1,61,7.346031736402616,3.3926581599926613,0.8082727149399296,0.9310793443145177
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,real_gdp,2,60,6.631503860358566,3.4346958452516936,0.9022448991826383,0.9915355532219065
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,real_gdp,4,58,6.500894707450997,3.2821055681909836,1.0233781041897767,1.1194021586012801
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,real_gdp,8,54,6.637607556362414,3.2210116755455007,0.8447904283421754,0.9375444699512532
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,real_gdp,12,50,6.688262938049331,2.947860859448984,0.9937942291094907,1.004826588307425
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,gdp_deflator,1,61,1.4437666629527313,1.0690260964152993,0.8021433041491449,0.9002473920837737
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,gdp_deflator,2,60,1.500264827991673,1.1513927671007136,0.7019010889506179,0.8091483872062265
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,gdp_deflator,4,58,1.8770646122756909,1.2301996270468136,0.7957320571080011,0.7930513810124572
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,gdp_deflator,8,54,2.1390351984398386,1.3364180809922706,1.0229407344929902,0.8869901744372981
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,gdp_deflator,12,50,2.071204905147944,1.3659885972489152,0.8755949302010533,0.8318615558213583
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,nominal_gdp,1,61,8.20342218156235,3.5248589752867105,0.7869358071770519,0.8623422303522928
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,nominal_gdp,2,60,7.183433119439334,3.5850937589606517,0.8240059793242849,0.8610254519763724
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,nominal_gdp,4,58,7.243229507994442,3.6442713841811836,0.9807262038513128,0.9662958914703126
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,nominal_gdp,8,54,7.3469687861355615,3.656780649187525,0.8407255960209974,0.8332657174874091
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,nominal_gdp,12,50,7.562986455335214,3.7320204700640778,0.9764345402921668,0.945484605521652
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,unemployment_rate,1,61,1.500224642674631,0.4503971224717603,0.7133985124723164,0.7622759906466325
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,unemployment_rate,2,60,1.9851505432226921,0.7362076372342666,0.6000660626213998,0.7826439849979999
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,unemployment_rate,4,58,2.367529339072418,1.1179690425310485,0.5680842355898766,0.784055321777817
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,unemployment_rate,8,54,2.7181458719088702,1.6191838067674655,1.2124889430000843,1.094073824460238
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,unemployment_rate,12,50,2.6939413336224405,1.818420934015586,0.6910707575134503,0.8768604248499524
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,effective_federal_funds_rate,1,61,0.563940566901281,0.45698148883812206,0.8495698717420546,1.2249615195808177
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,effective_federal_funds_rate,2,60,1.1084304222859402,0.9166071255065315,0.890235289308417,1.3519233293270554
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,effective_federal_funds_rate,4,58,1.8312881721570757,1.5509727613638502,0.8836764455595265,1.303148896436364
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,effective_federal_funds_rate,8,54,2.48807003714522,2.211844387037327,1.0456988537311451,1.2706268667367764
abm_all_available_common_cells,dsge_sw07_median,beforeit_var_p1_constant,effective_federal_funds_rate,12,50,2.91203375589823,2.578291941902602,1.0831783825565366,1.2307793258451798
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,1,50,10.662454112635555,4.207975070753901,1.0660252624824325,1.022644904870291
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,2,50,9.855778587416474,4.56211416913238,1.2289137316141068,1.1803054972478693
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,4,50,9.725034779060461,4.88771517462534,1.428770771051469,1.5519160067335613
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,8,50,9.169169508403192,4.66014445270318,1.1256535260333131,1.3060366339215317
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,real_gdp,12,50,9.167099622202198,4.32315139987688,1.362119101267478,1.473616862868738
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,1,50,1.5250613987220423,1.0758093190148201,0.8068345206637881,0.9088185724447085
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,2,50,1.6754818444378028,1.25373041235414,0.7328547842139723,0.826115224761233
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,4,50,2.2364625740452024,1.55596548611566,0.8935600732186805,0.934583148143357
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,8,50,2.969461296690407,2.14222901046876,1.3780621202747976,1.3694053620230653
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,gdp_deflator,12,50,2.7092472553873157,2.00498372971656,1.1453251948091576,1.2209976629069932
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,1,50,11.553861416893684,4.609506041607699,1.0069211500936537,0.9983537963993246
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,2,50,10.464406705971276,4.89269047739266,1.0982676658368353,1.0298867978167465
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,4,50,10.771149229234096,5.33159716866356,1.360784031458823,1.294912502631004
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,8,50,10.868014187898142,5.9821734794807195,1.2002593855336547,1.305940788543371
abm_balanced_h12_common_cells,naive_no_change,beforeit_var_p1_constant,nominal_gdp,12,50,10.220590765581278,5.625786895154081,1.319549876843246,1.425258769607528
