variant,origin_index,origin_period,build_period,calibration_date,burn_in_quarters,simulated_quarters,t_prime,t_max,paths_requested,paths_used,paths_failed,calibration_seconds,simulation_seconds
headline_v2,86,2021Q4,2021Q4,2021-12-31,0,12,100,12,500,500,0,0.018826961517333984,43.79483604431152
headline_v2,87,2022Q1,2022Q1,2022-03-31,0,12,101,12,500,500,0,0.014130115509033203,47.72219777107239
headline_v2,88,2022Q2,2022Q2,2022-06-30,0,12,102,12,500,500,0,0.013853073120117188,48.2872679233551
headline_v2,89,2022Q3,2022Q3,2022-09-30,0,12,103,12,500,500,0,0.036023855209350586,47.631471157073975
headline_v2,90,2022Q4,2022Q4,2022-12-31,0,12,104,12,500,500,0,0.008085966110229492,42.586185932159424
headline_v2,91,2023Q1,2023Q1,2023-03-31,0,12,105,12,500,500,0,0.012362957000732422,44.62049388885498
headline_v2,92,2023Q2,2023Q2,2023-06-30,0,12,106,12,500,500,0,0.010571956634521484,47.36261296272278
headline_v2,93,2023Q3,2023Q3,2023-09-30,0,12,107,11,500,500,0,0.01603388786315918,52.67744517326355
headline_v2,94,2023Q4,2023Q4,2023-12-31,0,12,108,10,500,500,0,0.007802009582519531,56.585662841796875
headline_v2,95,2024Q1,2024Q1,2024-03-31,0,12,109,9,500,500,0,0.02195906639099121,51.99056792259216
headline_v2,96,2024Q2,2024Q2,2024-06-30,0,12,110,8,500,500,0,0.022607088088989258,56.72559690475464
headline_v2,97,2024Q3,2024Q3,2024-09-30,0,12,111,7,500,500,0,0.023591041564941406,57.144635915756226
headline_v2,98,2024Q4,2024Q4,2024-12-31,0,12,112,6,500,500,0,0.01929306983947754,52.18327212333679
headline_v2,99,2025Q1,2025Q1,2025-03-31,0,12,113,5,500,500,0,0.009447097778320312,50.34086203575134
headline_v2,100,2025Q2,2025Q2,2025-06-30,0,12,114,4,500,500,0,0.022068023681640625,47.00877499580383
