variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
headline_v2,40,2010Q2,2010Q3,effective_federal_funds_rate,1,500,0.3365436472597336,0.3362197235989739,0.17971782635999392,0.008037225530188999,0.030250294139345657,0.1018343634331953,0.21168789325141102,0.44508592505185796,0.5584973113606906,0.6692027527413671
headline_v2,40,2010Q2,2010Q4,effective_federal_funds_rate,2,500,0.4486763437979934,0.43754444023056394,0.2470513254070104,0.011048471150829924,0.02538188611611369,0.12746800677348347,0.26341047268798046,0.6094131177228346,0.7761044446503053,0.8642910187550437
headline_v2,40,2010Q2,2011Q1,effective_federal_funds_rate,3,500,0.5552687325448952,0.550226221318384,0.29333783844208017,0.013118466942586844,0.06746040095247374,0.15004637586228498,0.3418968901824915,0.7611156453051493,0.9335845143594468,1.0162933390833708
headline_v2,40,2010Q2,2011Q2,effective_federal_funds_rate,4,500,0.6467305555301288,0.6555304856993738,0.3188412102509043,0.014259012402986495,0.1135964158275915,0.1997005461724921,0.4309907531954871,0.8548572049278502,1.0441979913566126,1.1894740962532713
headline_v2,40,2010Q2,2011Q3,effective_federal_funds_rate,5,500,0.7314632071868179,0.7190151786438226,0.3272455648099719,0.014634866565008205,0.20360707044996815,0.30398595044238474,0.5096489485077682,0.9498321357310713,1.1492507377544325,1.2626740986540286
headline_v2,40,2010Q2,2011Q4,effective_federal_funds_rate,6,500,0.8116002536157807,0.8248429384196343,0.352609510660947,0.015769176707016285,0.1963098249464068,0.33194724781117513,0.5699845900562495,1.0515288921024324,1.2480756916364188,1.384842087087349
headline_v2,40,2010Q2,2012Q1,effective_federal_funds_rate,7,500,0.877146121072256,0.8792478253800251,0.37106364747754345,0.01659447079477611,0.25912691732200455,0.407140122696541,0.6257539959757585,1.1393550782517137,1.373940940124454,1.4964483046366495
headline_v2,40,2010Q2,2012Q2,effective_federal_funds_rate,8,500,0.9383426372357436,0.9697091897657439,0.3859127575239592,0.017258543184159324,0.2813913015902547,0.4099088419608954,0.6932476097266826,1.2063663788403622,1.4351607654819332,1.5638991557024131
headline_v2,40,2010Q2,2012Q3,effective_federal_funds_rate,9,500,0.9855727485080453,0.9753833472500917,0.3971548558651347,0.017761305106171445,0.3044604233575243,0.46160349161032954,0.7316129000014104,1.2575929921276652,1.49072371844861,1.628317010721927
headline_v2,40,2010Q2,2012Q4,effective_federal_funds_rate,10,500,1.0288296494470834,1.0388580594771213,0.4091079079515601,0.0182958618462483,0.3126251875072328,0.4773906095114189,0.7487715294420827,1.3171558812522577,1.5245107488697007,1.677269083176226
