variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
headline_v3,40,2010Q2,2010Q3,effective_federal_funds_rate,1,500,0.3109731492769411,0.3132121636310381,0.1832207316216278,0.0081938802158641,0.009712745350193286,0.06468505097739108,0.1680368496072615,0.44099260009770047,0.5420125332563797,0.6071272060920286
headline_v3,40,2010Q2,2010Q4,effective_federal_funds_rate,2,500,0.4319112090236624,0.43311375155205,0.23829060348152273,0.010656679755682658,0.02949345605346987,0.10821890553255331,0.24027347890582806,0.6011103838233389,0.7491521665214563,0.8258263911668962
headline_v3,40,2010Q2,2011Q1,effective_federal_funds_rate,3,500,0.5382933125445544,0.5388484086355172,0.2726846685043365,0.012194829103953845,0.09267968728545517,0.18942672909150857,0.34129570594001457,0.7300352665898513,0.8996234009836626,0.9984997010266317
headline_v3,40,2010Q2,2011Q2,effective_federal_funds_rate,4,500,0.6311001051825612,0.612669659430809,0.3073170481579126,0.013743636206513381,0.14272834924300093,0.25397677954371867,0.4256341612436876,0.8324221736649873,1.030490700639857,1.1822056260769787
headline_v3,40,2010Q2,2011Q3,effective_federal_funds_rate,5,500,0.7196958096982758,0.7020276309246065,0.34908705330663176,0.015611647625174425,0.13713999083000414,0.2772090148528905,0.4883666622665317,0.9488868589068111,1.1575179445752775,1.3375402812521155
headline_v3,40,2010Q2,2011Q4,effective_federal_funds_rate,6,500,0.8071180529460124,0.8145386373288765,0.3585318247778219,0.016034030646005063,0.24613868882373602,0.3526631282761383,0.5263878650181075,1.0565903657258013,1.252013447625282,1.42823201935113
headline_v3,40,2010Q2,2012Q1,effective_federal_funds_rate,7,500,0.8777617231089722,0.8687930146490275,0.38660375428006266,0.017289445498536907,0.2655445880452989,0.3933988155818824,0.5928983850771452,1.130502015009155,1.370264063101532,1.5019988857898028
headline_v3,40,2010Q2,2012Q2,effective_federal_funds_rate,8,500,0.9312485625927891,0.9115690823739531,0.40436436839246576,0.018083724308086416,0.29910077638610527,0.4178422185745734,0.6597089033364201,1.2005954207930603,1.4688752734355748,1.641481301275306
headline_v3,40,2010Q2,2012Q3,effective_federal_funds_rate,9,500,0.9869815072105999,0.9812358341404703,0.40821297538588663,0.018255839245205817,0.3608853537871559,0.4644555111946991,0.6971241353214752,1.229771284850223,1.5463377759781596,1.6579223752308925
headline_v3,40,2010Q2,2012Q4,effective_federal_funds_rate,10,500,1.0417367197337033,1.0231464367563725,0.3978318265805573,0.017791580156940677,0.3915317923740247,0.5352600741163793,0.7823737394929142,1.301169639692823,1.5615866287299718,1.7034329675804463
headline_v3,40,2010Q2,2013Q1,effective_federal_funds_rate,11,500,1.075338596249911,1.0733988355183244,0.41277061847974383,0.01845966324070676,0.3934059083817054,0.5426803567514016,0.7915572994691256,1.3649892041155909,1.5956508211925204,1.7374286181549659
headline_v3,40,2010Q2,2013Q2,effective_federal_funds_rate,12,500,1.1103096351360013,1.1175969988433732,0.41828033456816716,0.018706065234915536,0.41333828181569165,0.5497957996125402,0.8355264203316504,1.381346901847813,1.6278667043225115,1.7782054972533357
headline_v3,40,2010Q2,2010Q3,gdp_deflator,1,500,1.9550858902834662,1.947623844712254,0.7175514015543241,0.032089874224514335,0.7514315212900513,1.0512212541095067,1.5137922769136836,2.4347899160607867,2.8414354769809336,3.128328429609759
headline_v3,40,2010Q2,2010Q4,gdp_deflator,2,500,1.895780350029979,1.8510700913811462,0.8316604381407846,0.03719298547760106,0.5887120880167984,0.8599835589890148,1.3355632754109337,2.461481210467653,2.9885030562718384,3.2849207232234794
headline_v3,40,2010Q2,2011Q1,gdp_deflator,3,500,1.9072729398039823,1.9214804072628766,0.9223659265547722,0.04124945823812098,0.3087697803830025,0.7149113932771911,1.354951652371561,2.5182280335254603,3.051802779997246,3.379812200235897
