origin_index,parameter,mode_value
56,calfa,0.1966626783450494
57,sd_ea,0.450925096975661
57,sd_eb,0.18096713956526275
57,sd_eg,0.496003149989094
57,sd_eqs,0.35748571114871763
57,sd_em,0.2280480361249924
57,sd_epinf,0.11364061245866924
57,sd_ew,0.3669198268618121
57,crhoa,0.9640237525957703
57,crhob,0.4677836983151111
57,crhog,0.979827424305508
57,crhoqs,0.7993080137999611
57,crhoms,0.20429229180050307
57,crhopinf,0.9251477047822545
57,crhow,0.9752963279125866
57,cmap,0.7855132054949953
57,cmaw,0.954601185834698
57,csadjcost,4.973522728087319
57,csigma,1.450558976145017
57,chabb,0.6330581528212668
57,cprobw,0.8091696906752179
57,csigl,1.8324609927546611
57,cprobp,0.7577905456134786
57,cindw,0.646526871096785
57,cindp,0.24197593269655737
57,czcap,0.8000935570528062
57,cfc,1.5791390226909359
57,crpi,1.74330586424294
57,crr,0.7993713835906101
57,cry,0.05404105664890783
57,crdy,0.23840834394817403
57,constepinf,0.7111416935587381
57,constebeta,0.10340945871326798
57,constelab,1.1574617190861467
57,ctrend,0.38538082079859115
57,cgy,0.5060187380169511
57,calfa,0.19626830788374725
58,sd_ea,0.4514048973437949
58,sd_eb,0.1794375294528503
58,sd_eg,0.49547280640264957
58,sd_eqs,0.35656765313531547
58,sd_em,0.22725708855314455
58,sd_epinf,0.11497846153303976
58,sd_ew,0.3660715378118563
58,crhoa,0.9640982242622831
58,crhob,0.47359791832414766
58,crhog,0.9801904565581127
58,crhoqs,0.7990341109630978
58,crhoms,0.20334246307986084
58,crhopinf,0.9204819233203947
58,crhow,0.9758265645517786
58,cmap,0.7830391469570545
58,cmaw,0.9551038199343058
58,csadjcost,5.015209965674816
58,csigma,1.4452054451338288
58,chabb,0.6354363407660159
58,cprobw,0.8082156739282009
58,csigl,1.827586463571432
58,cprobp,0.7592576410577521
58,cindw,0.6455006905956282
58,cindp,0.2498099567074065
58,czcap,0.8061899456307994
58,cfc,1.579249996130523
58,crpi,1.7527445780255906
58,crr,0.8009847979971809
58,cry,0.055540134014056275
58,crdy,0.23889094811794223
58,constepinf,0.7104167880336277
58,constebeta,0.10422085656587647
58,constelab,1.1818334161620125
58,ctrend,0.3832822411867274
58,cgy,0.507768363911704
58,calfa,0.19641155757602888
59,sd_ea,0.4509537777841992
59,sd_eb,0.1749676046869177
59,sd_eg,0.4942592583692114
59,sd_eqs,0.3546579287147593
59,sd_em,0.22712761921791133
59,sd_epinf,0.11459164752563804
59,sd_ew,0.36504448603588885
59,crhoa,0.9641955761676787
59,crhob,0.4954127605163178
59,crhog,0.979902198016689
59,crhoqs,0.8010163464310506
59,crhoms,0.20402991036629356
59,crhopinf,0.9156753412419311
59,crhow,0.975540893110808
59,cmap,0.7751339726023603
59,cmaw,0.9553741021785532
59,csadjcost,4.946671513652515
59,csigma,1.4351579310309377
59,chabb,0.6303548548444754
59,cprobw,0.8104971349948551
59,csigl,1.825084030741648
59,cprobp,0.7618458003054869
59,cindw,0.637889323002743
59,cindp,0.2540332684771022
59,czcap,0.804310926285835
59,cfc,1.5755487915358022
59,crpi,1.7395814796683964
59,crr,0.8017546305126564
59,cry,0.05415706490635038
59,crdy,0.24179558409453245
59,constepinf,0.7089768150853324
59,constebeta,0.10504292623168865
59,constelab,1.1128954211742208
59,ctrend,0.3824909256720226
59,cgy,0.5092591778168394
59,calfa,0.19622749673659692
60,sd_ea,0.4500029246555859
60,sd_eb,0.16733574031568582
60,sd_eg,0.49248810465427617
60,sd_eqs,0.3546851865436944
60,sd_em,0.22637081690655603
60,sd_epinf,0.11826134612160748
60,sd_ew,0.36484360068143507
60,crhoa,0.9656649115975108
60,crhob,0.5299222248193514
60,crhog,0.9800093042897671
60,crhoqs,0.8020063804263767
60,crhoms,0.19379883835082176
60,crhopinf,0.9222459067604896
60,crhow,0.9762238740933226
60,cmap,0.789874457914535
60,cmaw,0.9547700402096772
60,csadjcost,4.861063755703252
60,csigma,1.4309321346462756
60,chabb,0.621991159262745
60,cprobw,0.8043658433140175
60,csigl,1.7990897490520301
60,cprobp,0.7558667298862827
60,cindw,0.6367096944894587
60,cindp,0.25536541005650276
60,czcap,0.8066710194468064
60,cfc,1.5748870122118526
60,crpi,1.7737817456730849
60,crr,0.8056442810106147
60,cry,0.056024928805998256
60,crdy,0.24141222016189484
60,constepinf,0.7140537351527562
60,constebeta,0.10488331794585852
60,constelab,1.1095886087263551
60,ctrend,0.3789672004805432
60,cgy,0.5075213375440019
60,calfa,0.19601435002676604
61,sd_ea,0.4543279294586129
61,sd_eb,0.14521449794941962
61,sd_eg,0.4931034863917181
61,sd_eqs,0.35251934555314257
61,sd_em,0.22603371463480812
61,sd_epinf,0.11820757012895533
61,sd_ew,0.3641663702531085
61,crhoa,0.9694978390474668
61,crhob,0.623533707703659
61,crhog,0.9810627566200004
61,crhoqs,0.8075447549633394
61,crhoms,0.18602434889590538
61,crhopinf,0.9207051701719551
61,crhow,0.9765917718227684
61,cmap,0.7866851195165534
61,cmaw,0.9573386386060301
61,csadjcost,4.528729674552249
61,csigma,1.4179235994470953
61,chabb,0.5869406666406806
61,cprobw,0.8105265953422931
61,csigl,1.7610225466159766
61,cprobp,0.7568235458007384
61,cindw,0.6179775501759847
61,cindp,0.25125703694107554
61,czcap,0.8065204497136448
61,cfc,1.564348849024705
61,crpi,1.7606236187611382
61,crr,0.8050304231966414
61,cry,0.05432908467149966
61,crdy,0.24503211190747887
