variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
burnin4,40,2010Q2,2010Q3,effective_federal_funds_rate,1,128,0.6183034359536156,0.5975202765345689,0.35955806243178795,0.03178074302197666,0.06330444273233596,0.18958681082412948,0.3645901245468097,0.7982067964045492,1.035707190916315,1.2552901771425427
burnin4,40,2010Q2,2010Q4,effective_federal_funds_rate,2,128,0.6967775336003847,0.6771653817803203,0.3682092164444889,0.03254540423041041,0.1384876230751631,0.24971202495859493,0.4169368753140168,0.9264556041516048,1.17802115279384,1.338161608290589
burnin4,40,2010Q2,2011Q1,effective_federal_funds_rate,3,128,0.8255066357893118,0.791561338581348,0.363028546775105,0.03208749339862181,0.2593711613339822,0.33125259533630436,0.5745063696092567,1.106090134726695,1.2874804069371115,1.4512477120895784
burnin4,40,2010Q2,2011Q2,effective_federal_funds_rate,4,128,0.9021217552792291,0.9651507007261029,0.41418245912864,0.036608903187297676,0.29657102895685683,0.3472890584851185,0.5446334223731808,1.1707778046466388,1.4136583437586059,1.5733387393022267
burnin4,40,2010Q2,2011Q3,effective_federal_funds_rate,5,128,0.9669541897198968,0.9334009517807718,0.44729690047431714,0.039535833941139235,0.3036127555927981,0.4668747085004932,0.606847994683285,1.2913693674433624,1.5902216991531557,1.7262425927023068
burnin4,40,2010Q2,2011Q4,effective_federal_funds_rate,6,128,1.039471828385426,1.0345446388158153,0.44985277424134,0.039761743400204067,0.3905440510713931,0.5409978067284427,0.716582475102312,1.342094220480572,1.6532100944684447,1.7740026944391958
burnin4,40,2010Q2,2012Q1,effective_federal_funds_rate,7,128,1.089072664721155,1.1118372589935643,0.4425112522404263,0.03911283840131953,0.3924536383640654,0.5283117546618232,0.7772091640482259,1.3734438791521641,1.6161873600715904,1.7567087894402245
burnin4,40,2010Q2,2012Q2,effective_federal_funds_rate,8,128,1.1199861494275645,1.0698737471902642,0.47537174626521833,0.04201732317107834,0.30617121221772514,0.5772934113764805,0.7913589542152544,1.5084240718251762,1.6913800599275475,1.8360827471315373
burnin4,40,2010Q2,2012Q3,effective_federal_funds_rate,9,128,1.180984555393412,1.1788719913862211,0.4608472951222681,0.040733530934054234,0.42623460904729793,0.5753728971201921,0.8618282373660024,1.4885746203008976,1.7579026484536175,1.8693265692272163
burnin4,40,2010Q2,2012Q4,effective_federal_funds_rate,10,128,1.2166296653960067,1.2679284424789494,0.5160310969579335,0.04561113599526094,0.3936353064238274,0.5375914971417606,0.8263660482144441,1.5142481152448983,1.9261579782452705,2.0631115771233506
burnin4,40,2010Q2,2013Q1,effective_federal_funds_rate,11,128,1.2548392178778425,1.3035595818922108,0.48596533822004867,0.04295367325962631,0.5386904886555888,0.578605016922229,0.8877805501231517,1.5699197249747943,1.8886046245112809,2.0808628818150217
burnin4,40,2010Q2,2013Q2,effective_federal_funds_rate,12,128,1.268412838204526,1.2302267383575427,0.4762429661772826,0.04209432885954401,0.5235287025700575,0.5989341884140642,0.9591754790667761,1.6134313450393234,1.886703113972381,2.0449775388710876
