variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
headline_v3,40,2010Q2,2010Q3,effective_federal_funds_rate,1,500,0.3365436472597336,0.3362197235989739,0.17971782635999392,0.008037225530188999,0.030250294139345657,0.1018343634331953,0.21168789325141102,0.44508592505185796,0.5584973113606906,0.6692027527413671
headline_v3,40,2010Q2,2010Q4,effective_federal_funds_rate,2,500,0.4560043968242036,0.45701613900341886,0.24581007487438608,0.010992960739468807,0.016673158411504296,0.12276200463239961,0.28840330041893236,0.6122871079133285,0.7763065706651907,0.8599608937644065
headline_v3,40,2010Q2,2011Q1,effective_federal_funds_rate,3,500,0.5534732324911315,0.5389782359502049,0.2967172211143585,0.01326959753013083,0.055164068196245086,0.17227362738600815,0.34768963766903527,0.7318260761351614,0.9602770047228472,1.1003320231363678
headline_v3,40,2010Q2,2011Q2,effective_federal_funds_rate,4,500,0.647600397224374,0.630171627554521,0.3295462467197222,0.014737756187904318,0.0816813771341296,0.21865519437185954,0.4192901749016653,0.8785241442213598,1.0769769911202045,1.1928215927360988
headline_v3,40,2010Q2,2011Q3,effective_federal_funds_rate,5,500,0.7423599961113256,0.7602259639920339,0.3447246852621868,0.01541655659536939,0.15769277210500476,0.2738296525728079,0.5086055937695733,0.9600514081996137,1.1818563538530902,1.3344532271247835
headline_v3,40,2010Q2,2011Q4,effective_federal_funds_rate,6,500,0.8085481011617028,0.8185617479166685,0.3568574453680381,0.01595915012239701,0.21970131308352792,0.3297481275079339,0.5685637466116389,1.0367631466122018,1.293416092802724,1.40333769843495
headline_v3,40,2010Q2,2012Q1,effective_federal_funds_rate,7,500,0.880556597521052,0.9025011150914031,0.3691035156354144,0.01650681103389886,0.2368833990401631,0.3579044696804301,0.6381471300288544,1.1294991370733531,1.3455106618909252,1.4875558655677257
headline_v3,40,2010Q2,2012Q2,effective_federal_funds_rate,8,500,0.9397456540108949,0.9430626602041747,0.39046711288010727,0.01746222014756007,0.27985706897741597,0.43330417816245026,0.6762219118435775,1.1992212190505336,1.444288316983762,1.584784819995687
headline_v3,40,2010Q2,2012Q3,effective_federal_funds_rate,9,500,0.9835443893573302,0.978790526295148,0.38979526706536716,0.01743217428931692,0.34943416833574936,0.46410666066391437,0.7308403503922756,1.2266300099706418,1.4722539891741349,1.625067653803819
headline_v3,40,2010Q2,2012Q4,effective_federal_funds_rate,10,500,1.0344391054178632,1.0513861506965871,0.39438176929188357,0.017637288904465816,0.401966203374422,0.5048215054464023,0.7850221126172174,1.3001186534802867,1.5066218116809595,1.6565019248653756
headline_v3,40,2010Q2,2013Q1,effective_federal_funds_rate,11,500,1.068924077704083,1.0404799162255784,0.3918314675597509,0.01752323594374213,0.4682758611296467,0.5453483731834763,0.8254475856946386,1.3552124795243037,1.5692407218840554,1.7287280691926468
headline_v3,40,2010Q2,2013Q2,effective_federal_funds_rate,12,500,1.0986402246398308,1.1081351007764528,0.3847111095871317,0.017204803854723952,0.45713805365343085,0.6020079577261517,0.8428573005186235,1.3424893339395838,1.627631543386554,1.738115648717519
headline_v3,40,2010Q2,2010Q3,gdp_deflator,1,500,1.977125915554463,1.9856508532768657,0.7162222913772683,0.03203043461040467,0.7961575699368595,1.0780240185835055,1.4738112368963385,2.5028041238222443,2.8800576506488094,3.1438015858604733
headline_v3,40,2010Q2,2010Q4,gdp_deflator,2,500,1.9333056007590472,1.8693527885826455,0.8634165324376438,0.03861316118855447,0.5815119836164938,0.8470396006253367,1.3387082079377777,2.493827129963755,3.0561496867827036,3.4020923261078555
headline_v3,40,2010Q2,2011Q1,gdp_deflator,3,500,1.928340172696791,1.8746558531979929,0.8937691414607122,0.039970571129955564,0.46315921945762284,0.8041999387998544,1.3678280155662748,2.4663803192993328,3.159164499302989,3.4339060917627506
headline_v3,40,2010Q2,2011Q2,gdp_deflator,4,500,1.9368984073469377,1.9418917864669538,0.9311239964530443,0.0416411310310056,0.4651653579187709,0.7733084497388631,1.2661191113464199,2.513548110490227,3.1616203645367595,3.504161798802272
headline_v3,40,2010Q2,2011Q3,gdp_deflator,5,500,1.9292797215942326,1.8948743780043742,0.9701018324156554,0.043384272847570286,0.3439343859995958,0.6589430929183493,1.308846978195355,2.6025752843972683,3.1572481939895174,3.4849970309182865
headline_v3,40,2010Q2,2011Q4,gdp_deflator,6,500,1.8879958527082294,1.8856929150413038,1.0070301322940187,0.04503575662400064,0.27282543223918765,0.6384411774784837,1.1896184348950456,2.5995144239830736,3.120311483381357,3.504611136484286
headline_v3,40,2010Q2,2012Q1,gdp_deflator,7,500,1.9380339305451302,1.9403888099638777,1.0110695112146952,0.045216403141070886,0.25280771468260355,0.6845529521284988,1.2954029730481764,2.5761112427412414,3.2813207714735886,3.6210431774408747
headline_v3,40,2010Q2,2012Q2,gdp_deflator,8,500,1.9238331469637655,1.8958232060789726,1.038415269068632,0.046439342610223915,0.23784149304013621,0.7176788542341939,1.243208332784107,2.6170410429553925,3.256103731247393,3.523389188773862
headline_v3,40,2010Q2,2012Q3,gdp_deflator,9,500,1.9083656323687948,1.9070844388487274,0.9980163089346656,0.04463264618862686,0.15101918569897063,0.5505806888371723,1.2923117115118288,2.5955942481932226,3.089531561486183,3.580636654752709
headline_v3,40,2010Q2,2012Q4,gdp_deflator,10,500,1.800308518503583,1.8235033432187464,1.0080387974085545,0.04508086549925333,0.1993427468581643,0.49358153835846963,1.143567023132519,2.432397610996695,3.1108483744552022,3.409066400292282
headline_v3,40,2010Q2,2013Q1,gdp_deflator,11,500,1.873530311637805,1.8587940758138188,0.9886640095296647,0.0442143986443166,0.28342846780301295,0.6726164216592423,1.2525160051698236,2.5160917544557293,3.076487150811929,3.4854576976492533
headline_v3,40,2010Q2,2013Q2,gdp_deflator,12,500,1.9564051830582074,1.9427813508258396,0.9895118708383548,0.04425231615475106,0.29940612970030145,0.710111879374864,1.3310967133957519,2.6138638080233534,3.301014927091259,3.606306701315774
headline_v3,40,2010Q2,2010Q3,nominal_gdp,1,500,4.311267743388432,4.279277797888881,2.440459218889892,0.10914065419507675,0.49717989542067187,1.1874054721457128,2.6498937794700694,6.082400810587529,7.579748696981952,8.395458616874762
headline_v3,40,2010Q2,2010Q4,nominal_gdp,2,500,4.530594290896028,4.462507113604275,2.8364964441545744,0.12685197734132128,-0.1292071403262796,0.9376072259170343,2.707678948396719,6.587894084263901,8.031071087462891,8.924938123432007
headline_v3,40,2010Q2,2011Q1,nominal_gdp,3,500,4.1891261930400026,4.1511862583142545,2.6702121884177905,0.11941551935301312,-0.043246620217765076,0.5991409453798723,2.4649165033359566,5.760220007823591,7.68640982726545,8.64172478768996
headline_v3,40,2010Q2,2011Q2,nominal_gdp,4,500,4.867686096510735,4.8422749522831765,2.8509180823600353,0.12749693260880765,0.17358556541360304,1.10866979327497,2.9881163271971545,6.925108674129632,8.352455986564067,9.203021379042655
headline_v3,40,2010Q2,2011Q3,nominal_gdp,5,500,4.631064058890818,4.542484587684115,2.716449284087061,0.12148330513298611,0.23924207628184035,1.199631379548762,2.736426017511562,6.5587292231674255,7.9630401365850645,9.027318157134872
headline_v3,40,2010Q2,2011Q4,nominal_gdp,6,500,4.8072389594638745,4.6488721557988555,2.6573971885422933,0.11884241513594786,0.5757849044051965,1.6702905309566771,2.921661883025628,6.420877486686827,8.198926847424275,9.19474133845764
headline_v3,40,2010Q2,2012Q1,nominal_gdp,7,500,4.682610747249579,4.6260165023884525,2.6948298822402883,0.12051645608974075,0.30646848614804145,1.432424062007982,2.9610641551769845,6.434834380607768,8.176241631416445,9.249673397432119
headline_v3,40,2010Q2,2012Q2,nominal_gdp,8,500,4.947169490807647,4.974113821537429,2.9122861080572875,0.13024139415088784,0.29906258867288926,1.2493772952475979,2.850885975484907,6.882521696196875,8.533141666639281,9.589183231457774
headline_v3,40,2010Q2,2012Q3,nominal_gdp,9,500,5.035784207033246,5.01930976688989,2.8201031588344208,0.12611884733431303,0.5513577995255047,1.452279627517612,3.057874782783543,6.854582132570464,8.561678546910443,9.782729807787192
headline_v3,40,2010Q2,2012Q4,nominal_gdp,10,500,5.163487646302698,5.162625083337247,2.865542237349604,0.12815094470221103,0.488147736980089,1.6583374624848801,3.4079581339618414,7.013394436568632,8.60323088801195,9.774618845125218
headline_v3,40,2010Q2,2013Q1,nominal_gdp,11,500,4.999182442485209,4.9653642813169085,2.885322839258081,0.12903556011227535,0.3325792224236678,1.4070631593819627,3.0559744214418316,6.837546974319331,8.587331064155066,9.477687595175013
headline_v3,40,2010Q2,2013Q2,nominal_gdp,12,500,5.140144967387212,5.123240520930139,2.8546913204622206,0.12766567694664321,0.682812157743946,1.56612790027026,3.2202722522466587,6.981591462266046,8.704858914778555,9.875020703898336
headline_v3,40,2010Q2,2010Q3,real_gdp,1,500,2.334141827833968,2.1962501322125405,2.3836356653806026,0.10659942762767938,-1.1508209247316614,-0.5279780958117897,0.7170777351040769,4.008535069463015,5.454279284760801,6.2209139895962915
headline_v3,40,2010Q2,2010Q4,real_gdp,2,500,2.5972886901369803,2.6563057310621474,2.6242015549257762,0.11735786126949367,-1.6893863543529974,-0.8305261158145782,0.8283872568854989,4.38320448454963,5.75800069750777,6.650025367463854
headline_v3,40,2010Q2,2011Q1,real_gdp,3,500,2.260786020343211,2.254688678973693,2.5229735000052824,0.11283080502884754,-2.0338219160892024,-1.0735104391018524,0.7248698429240363,3.7427374067892316,5.550352410791106,6.3831977352995395
headline_v3,40,2010Q2,2011Q2,real_gdp,4,500,2.930787689163799,3.089476839775074,2.6440959872565983,0.11824756733080342,-1.6125823243185522,-0.7286598630391694,1.2535438281730649,4.8564154325124065,6.2486105691806415,6.8584459371219
headline_v3,40,2010Q2,2011Q3,real_gdp,5,500,2.701784337296584,2.7928794898841147,2.5921389373898225,0.11592397742255428,-1.4941454841474666,-0.6492733051965872,0.9339826535004647,4.590801250239629,6.109324009780153,6.7106926292937885
headline_v3,40,2010Q2,2011Q4,real_gdp,6,500,2.9192431067556437,2.878599270430371,2.467878629505391,0.11036688751586145,-1.1141860041034946,-0.32220069503630105,1.3013630642127794,4.5680259347845364,6.135242802097383,7.104911634921224
headline_v3,40,2010Q2,2012Q1,real_gdp,7,500,2.744576816704447,2.5006922017549726,2.539423099178528,0.11356645346792757,-1.2972641012135,-0.31752022246294587,1.0940919134192484,4.448216926558679,6.214349364786075,6.929762572003888
headline_v3,40,2010Q2,2012Q2,real_gdp,8,500,3.0233363438438796,2.937729461812566,2.7830488743514223,0.12446172935508101,-1.4015263619261378,-0.5945528482497764,1.268797521091436,5.048514454936459,6.445572285305162,7.444805866690061
headline_v3,40,2010Q2,2012Q3,real_gdp,9,500,3.1274185746644534,3.096256028155153,2.655750297423072,0.11876876392606546,-0.9404233649678062,-0.37943776190175527,1.3577929750779205,4.979755634452765,6.445929867843888,7.4952793652893135
headline_v3,40,2010Q2,2012Q4,real_gdp,10,500,3.363179127799113,3.3196058333466283,2.7250100701992563,0.12186615512674022,-1.1479967401362146,-0.12528557641658722,1.80288869798364,5.3009298178382736,6.642370786045575,7.315111904586722
headline_v3,40,2010Q2,2013Q1,real_gdp,11,500,3.125652130847405,3.0760581817119714,2.6469365591805443,0.11837460156914184,-1.1357756992696366,-0.0944201400121614,1.351459462108906,4.811616816051689,6.207756787123557,7.303639146545217
headline_v3,40,2010Q2,2013Q2,real_gdp,12,500,3.183739784329005,3.2013097531979895,2.643386205683007,0.11821582493384888,-1.1164915117173635,0.02251944243113257,1.5037334144016867,4.906535400018441,6.4462439681969395,7.471492411668237
headline_v3,40,2010Q2,2010Q3,unemployment_rate,1,500,3.7121577217962805,3.723986856516977,0.17949756917029458,0.008027375329214983,3.4501642935377874,3.5596933187294635,3.669222343921139,3.7787513691128147,3.833515881708653,3.9430449069003286
headline_v3,40,2010Q2,2010Q4,unemployment_rate,2,500,3.7101861993428265,3.723986856516977,0.3534573412026685,0.01580709284151008,3.0668127053669223,3.3953997809419496,3.6144578313253013,3.833515881708653,4.052573932092004,4.2743702081051484
headline_v3,40,2010Q2,2011Q1,unemployment_rate,3,500,3.731106243154437,3.7787513691128147,0.4882835765581359,0.021836705389614294,2.8450164293537785,3.2311062431544357,3.6144578313253013,3.888280394304491,4.16210295728368,4.490690032858708
headline_v3,40,2010Q2,2011Q2,unemployment_rate,4,500,3.6641840087623234,3.723986856516977,0.621883377200618,0.027811470109954495,2.5191675794085433,2.9025191675794084,3.5049288061336252,3.90197152245345,4.216867469879518,4.657721796276014
headline_v3,40,2010Q2,2011Q3,unemployment_rate,5,500,3.619824753559695,3.723986856516977,0.7660844074988292,0.034260336233400634,2.2426067907995617,2.573932092004381,3.3269441401971522,3.9430449069003286,4.326396495071194,4.764512595837897
headline_v3,40,2010Q2,2011Q4,unemployment_rate,6,500,3.5624315443592556,3.723986856516977,0.7918380844615726,0.03541207568058592,1.8072289156626506,2.4644030668127055,3.285870755750274,3.9430449069003286,4.326396495071194,4.764512595837897
headline_v3,40,2010Q2,2012Q1,unemployment_rate,7,500,3.510624315443594,3.723986856516977,0.8555424451599721,0.038261021300281674,1.7524644030668126,2.135815991237678,3.12157721796276,3.9978094194961664,4.277108433734941,4.764512595837897
