variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
headline_v3,40,2010Q2,2010Q3,effective_federal_funds_rate,1,500,0.3278435455275049,0.3253179949788354,0.18538166132437658,0.008290519930062995,0.011214485194006581,0.08101073685069515,0.19655010992719602,0.4551630528519812,0.561715863829666,0.6287073193706993
headline_v3,40,2010Q2,2010Q4,effective_federal_funds_rate,2,500,0.4516783312174281,0.4482590861302427,0.2435361779348445,0.010891268976855932,0.02484758265974163,0.14259023363695444,0.2732917831495596,0.6220804921752421,0.7678715964480488,0.8583692017043699
headline_v3,40,2010Q2,2011Q1,effective_federal_funds_rate,3,500,0.5621545089772584,0.5527871100173387,0.29560847010801866,0.013220012677724886,0.06680962455660744,0.17216263157317613,0.34822910662947737,0.7756403404694523,0.9373891727483907,1.0463881498472682
headline_v3,40,2010Q2,2011Q2,effective_federal_funds_rate,4,500,0.6439407087268838,0.6602735636715318,0.32579759590605245,0.014570111427038809,0.09785677521361613,0.19911468307233005,0.4067212657147601,0.8531430052543976,1.0820932341441991,1.1838499083817156
headline_v3,40,2010Q2,2011Q3,effective_federal_funds_rate,5,500,0.711707547131424,0.731117908937784,0.3424429435902994,0.015314514005660708,0.12792865309687595,0.25180556462946146,0.46740378211071465,0.9561110716687082,1.1563258806705725,1.2687462138184824
headline_v3,40,2010Q2,2011Q4,effective_federal_funds_rate,6,500,0.7904007897868295,0.7785612371250195,0.3581556222627536,0.01601720635806508,0.2031395100863176,0.3251267055454621,0.5429829352097737,1.0345821429048996,1.278714248722386,1.3690949491191706
headline_v3,40,2010Q2,2012Q1,effective_federal_funds_rate,7,500,0.8544664667581033,0.8398283269691831,0.3744129063886713,0.016744254206766687,0.2441509414226417,0.3506033741023695,0.5856448644809442,1.1400369304821245,1.3385775152295356,1.44641818962992
headline_v3,40,2010Q2,2012Q2,effective_federal_funds_rate,8,500,0.9131334496185074,0.9037544098080996,0.3906833868452694,0.017471892213317387,0.29050428377595083,0.4308484436148863,0.6304620366835434,1.182805276421589,1.4236118896681416,1.552202715313842
headline_v3,40,2010Q2,2012Q3,effective_federal_funds_rate,9,500,0.96269887607416,0.9654778095220973,0.39554274938887357,0.01768920951281369,0.2956087060224577,0.4622153969732312,0.6856184798519016,1.2236530090090236,1.4791566951513981,1.6615257379977224
headline_v3,40,2010Q2,2012Q4,effective_federal_funds_rate,10,500,1.0059545224629192,0.9860816660698934,0.40584763037886235,0.0181500578006869,0.31488819758149655,0.49072258766059695,0.7390561075119317,1.2895483872778446,1.5265175585562973,1.651675546625525
headline_v3,40,2010Q2,2013Q1,effective_federal_funds_rate,11,500,1.0437813539141325,1.0580488317886827,0.4030847318040245,0.018026497220121403,0.3740502388084066,0.547479704863123,0.7756568583693169,1.298321173579664,1.5353916406938883,1.7698639937329286
