variant,origin,path,quarter,utilization,capacity_index,book_capital,unemployment_rate,annualized_real_growth
headline_v3,2012Q4,3,3,0.8582987491005541,8.401068955368955e6,5.6748216335999995e7,3.5049288061336252,6.131589055907227
headline_v3,2012Q4,3,4,0.8566201971352593,8.44431659288152e6,5.6748216335999995e7,3.669222343921139,1.1695579441074244
headline_v3,2012Q4,3,5,0.8592482889309777,8.487787250709657e6,5.674821866625939e7,3.6144578313253013,3.229700605346153
headline_v3,2012Q4,3,6,0.8651438711835286,8.531482422164667e6,5.674822537121695e7,2.9572836801752462,4.753116174668293
headline_v3,2012Q4,3,7,0.8665400211521961,8.575401683091557e6,5.674822698903048e7,2.6834611171960567,2.58226221198683
headline_v3,2012Q4,3,8,0.8657027245721222,8.61954697818467e6,5.674822826281521e7,2.9025191675794084,1.5354917412935265
headline_v3,2012Q4,3,9,0.8641758423003661,8.66391952291279e6,5.674822950208078e7,3.0668127053669223,1.3117032025874664
headline_v3,2012Q4,3,10,0.8710850707119446,8.708520652539745e6,5.674823167799558e7,2.245345016429354,5.236992454535283
headline_v3,2012Q4,3,11,0.8659781983923733,8.753351012396628e6,5.674823167799558e7,3.0120481927710845,-0.36752243501965154
headline_v3,2012Q4,3,12,0.8620245378336703,8.798412447450519e6,5.6748233387041196e7,3.3953997809419496,0.27191034099516287
headline_v3,2012Q4,3,13,0.8624508514110893,8.843706021792106e6,5.67482360625498e7,3.3953997809419496,2.3344762737508518
headline_v3,2012Q4,3,14,0.8660165456600334,8.889260963379834e6,5.674842032365155e7,2.9572836801752462,3.6435114947451552
headline_v3,2012Q4,3,15,0.8647549882073104,8.935025374757616e6,5.674843524900073e7,3.2311062431544357,1.5297224534442933
headline_v3,2012Q4,3,16,0.8651095193368543,8.981048285259876e6,5.67485886449444e7,3.0120481927710845,2.2334435609657532
headline_v3,2012Q4,3,17,0.8747636068486838,9.027377656350102e6,5.674922484528305e7,2.135815991237678,6.406089127127501
headline_v3,2012Q4,3,18,0.8802179649152284,9.074112660320047e6,5.67512242217603e7,1.3691128148959475,4.500051082709433
headline_v3,2012Q4,3,19,0.8815226344501657,9.121174183593245e6,5.675311983507029e7,1.3691128148959475,2.5022276185588055
headline_v3,2012Q4,3,20,0.8894710985058807,9.169137118158044e6,5.675744245556885e7,0.21905805038335158,5.638024794454566
headline_v3,2012Q4,3,21,0.8921289105929693,9.217750803622935e6,5.676332514676362e7,0.0,3.082358377612593
headline_v3,2012Q4,3,22,0.8966096231436743,9.267141318093155e6,5.677126988612832e7,0.0,3.9783999813842286
headline_v3,2012Q4,3,23,0.9013958223438429,9.315677063548945e6,5.677481173395311e7,0.0,4.108236262147358
headline_v3,2012Q4,3,24,0.9032546205589239,9.365893268195108e6,5.678399918143955e7,0.0,2.954318148024271
headline_v3,2012Q4,4,0,0.8499999999999998,8.272650469931976e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,4,1,0.847710559326756,8.315237025368245e6,5.6748216335999995e7,3.723986856516977,0.9610325087031413
headline_v3,2012Q4,4,2,0.8475833393029722,8.35804281099084e6,5.6748216335999995e7,3.7787513691128147,1.9750459962686762
headline_v3,2012Q4,4,3,0.8458671183437401,8.401068955368955e6,5.6748216335999995e7,3.9430449069003286,1.2498831379282649
headline_v3,2012Q4,4,4,0.8491421671083943,8.444316592881517e6,5.6748216335999995e7,3.888280394304491,3.5470487916875015
headline_v3,2012Q4,4,5,0.8538525841528443,8.48778686374709e6,5.6748216335999995e7,3.888280394304491,4.1615732803713
headline_v3,2012Q4,4,6,0.8486643651587191,8.531480914053943e6,5.6748216335999995e7,4.216867469879518,-0.502772765558035
headline_v3,2012Q4,4,7,0.8527369723972043,8.575399895790257e6,5.6748216335999995e7,3.833515881708653,4.043096714535466
headline_v3,2012Q4,4,8,0.8550135746195521,8.6195449668745e6,5.6748216335999995e7,3.888280394304491,3.1152386477934613
headline_v3,2012Q4,4,9,0.856748022057327,8.663917291185968e6,5.6748216335999995e7,3.7787513691128147,2.857283819326284
headline_v3,2012Q4,4,10,0.8571260655252206,8.708518038595445e6,5.6748216335999995e7,3.669222343921139,2.2016645953911507
headline_v3,2012Q4,4,11,0.8603508575710269,8.753351823188456e6,5.6748257330794424e7,3.4501642935377874,3.541908881602751
headline_v3,2012Q4,4,12,0.8731672506860622,8.798430027770637e6,5.6748350967224434e7,1.9715224534501643,7.912581111646233
headline_v3,2012Q4,4,13,0.8750604064271715,8.843723408064589e6,5.67483551163895e7,1.8619934282584885,2.779441427419016
headline_v3,2012Q4,4,14,0.8876179650732309,8.88934447786935e6,5.674944894365491e7,0.9857612267250822,7.644507698074676
headline_v3,2012Q4,4,15,0.889006260615532,8.935256917717995e6,5.675035650534697e7,0.7667031763417306,2.5635531273906054
headline_v3,2012Q4,4,16,0.9016051926370451,8.981806222606167e6,5.675369547956142e7,0.0,7.802617166924364
headline_v3,2012Q4,4,17,0.8981254177339382,9.028254475730019e6,5.67549578376446e7,0.0,0.28699830218172906
headline_v3,2012Q4,4,18,0.8961382974979464,9.074995830867503e6,5.675676629650399e7,0.10952902519167579,1.1359239924523479
headline_v3,2012Q4,4,19,0.8994406324864407,9.122682419618279e6,5.676083160153837e7,0.0,3.577662286254224
headline_v3,2012Q4,4,20,0.9045792788524074,9.171779280485768e6,5.676896392774075e7,0.0,4.103192111777076
headline_v3,2012Q4,4,21,0.9112638212769684,9.22087262358797e6,5.677609606769185e7,0.0,5.012122537389274
headline_v3,2012Q4,4,22,0.9152198686582587,9.269278517473718e6,5.677921347174056e7,0.0,3.7704897369273738
headline_v3,2012Q4,4,23,0.9164073421707588,9.318889382349618e6,5.67869457982126e7,0.0,2.675934570366678
headline_v3,2012Q4,4,24,0.9221602262521257,9.36815796900717e6,5.679218587917091e7,0.0,4.677258287932773
headline_v3,2012Q4,5,0,0.8499999999999999,8.272650469931975e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,5,1,0.8503421184378954,8.315237025368243e6,5.6748216335999995e7,3.723986856516977,2.205284914236927
headline_v3,2012Q4,5,2,0.8531691324240988,8.35804281099084e6,5.6748216335999995e7,3.669222343921139,3.366165693497436
headline_v3,2012Q4,5,3,0.8597236238476984,8.401068955368955e6,5.6748216335999995e7,3.3953997809419496,5.130225376854014
headline_v3,2012Q4,5,4,0.8549688415520138,8.444316592881517e6,5.6748216335999995e7,3.7787513691128147,-0.1909860750771486
headline_v3,2012Q4,5,5,0.8560137405234252,8.487786863747092e6,5.6748216335999995e7,3.6144578313253013,2.597663460245059
headline_v3,2012Q4,5,6,0.8542934540229894,8.531480914053943e6,5.6748216335999995e7,3.833515881708653,1.1179020898779868
headline_v3,2012Q4,5,7,0.8550077919357081,8.575399895790255e6,5.6748216335999995e7,3.9430449069003286,2.3895716571885828
headline_v3,2012Q4,5,8,0.8610163034345268,8.6195449668745e6,5.6748216335999995e7,3.2311062431544357,4.817915359162583
headline_v3,2012Q4,5,9,0.8595512809012887,8.663917291185968e6,5.6748216335999995e7,3.5049288061336252,1.2387080175955134
headline_v3,2012Q4,5,10,0.858572977392442,8.708518038595445e6,5.6748216335999995e7,3.833515881708653,1.4922743840628527
headline_v3,2012Q4,5,11,0.8490134155488258,8.753350760762302e6,5.674823020864493e7,4.600219058050383,-2.47615883924297
headline_v3,2012Q4,5,12,0.8481917347524032,8.79841255831273e6,5.6748234031075716e7,4.6549835706462215,1.7705730828176058
headline_v3,2012Q4,5,13,0.8494810751437135,8.843706088158686e6,5.674823644612022e7,4.600219058050383,2.6552987476009093
headline_v3,2012Q4,5,14,0.8514861002317853,8.889232606208395e6,5.6748237830225825e7,4.435925520262869,2.972578340908427
headline_v3,2012Q4,5,15,0.8627535572201597,8.934993630726192e6,5.674824015950006e7,3.3953997809419496,7.299575882132814
headline_v3,2012Q4,5,16,0.8622194720513388,8.98099155034028e6,5.674825352964735e7,3.4501642935377874,1.7305574298525528
headline_v3,2012Q4,5,17,0.8628292321661779,9.02722959725878e6,5.674829343774755e7,3.2311062431544357,2.3809943994315574
headline_v3,2012Q4,5,18,0.8732759757676457,9.073739381537188e6,5.674848793708499e7,2.135815991237678,6.89277937768793
headline_v3,2012Q4,5,19,0.8843405755014963,9.12083598335305e6,5.675078296567826e7,0.9857612267250822,7.041412499010846
headline_v3,2012Q4,5,20,0.8900584659400583,9.168896159656677e6,5.675553521830727e7,0.0,4.527468760816333
headline_v3,2012Q4,5,21,0.8917155610651782,9.2166993647945e6,5.6758513968308195e7,0.16429353778751368,2.7037591761846613
headline_v3,2012Q4,5,22,0.8931473494848275,9.26579893893478e6,5.676598315657301e7,0.0,2.797043801811583
headline_v3,2012Q4,5,23,0.8985904717154035,9.315899685381563e6,5.677578890388727e7,0.0,4.470247619150314
headline_v3,2012Q4,5,24,0.8999192471797166,9.364423769674063e6,5.677753913743372e7,0.0,2.621649052660757
headline_v3,2012Q4,6,0,0.8499999999999999,8.272650469931974e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,6,1,0.8467467203735045,8.315237025368244e6,5.6748216335999995e7,3.723986856516977,0.5065083904398193
headline_v3,2012Q4,6,2,0.8449149459189269,8.358042810990839e6,5.6748216335999995e7,3.888280394304491,1.16345422030264
headline_v3,2012Q4,6,3,0.8456963794312778,8.401068955368955e6,5.6748216335999995e7,3.9430449069003286,2.3555140263120222
headline_v3,2012Q4,6,4,0.851577466647338,8.44431659288152e6,5.6748216335999995e7,3.7787513691128147,4.804863721807351
headline_v3,2012Q4,6,5,0.8583735541986636,8.487786863747092e6,5.6748216335999995e7,3.4501642935377874,5.165207056479204
headline_v3,2012Q4,6,6,0.854428839600298,8.531480914053943e6,5.6748216335999995e7,3.888280394304491,0.15217055335341456
headline_v3,2012Q4,6,7,0.8620649894932234,8.575401087101992e6,5.6748223436694354e7,3.285870755750274,5.5649662290825574
headline_v3,2012Q4,6,8,0.8592210537060917,8.619546872884847e6,5.674822763840056e7,3.4501642935377874,0.595246716529374
headline_v3,2012Q4,6,9,0.8637419244985954,8.663919624313211e6,5.6748230100292966e7,2.9025191675794084,4.107153867462188
headline_v3,2012Q4,6,10,0.8656884202849026,8.70852883542926e6,5.674831193356731e7,2.9025191675794084,2.833789046385249
headline_v3,2012Q4,6,11,0.8582064954709461,8.753400775429027e6,5.674868261165184e7,3.833515881708653,-1.4612357064144987
headline_v3,2012Q4,6,12,0.8612808646371434,8.798462329876963e6,5.67486834967605e7,3.4501642935377874,3.5066181197173307
headline_v3,2012Q4,6,13,0.8684204142607058,8.843762368399858e6,5.674871779289303e7,2.628696604600219,5.346245781488079
headline_v3,2012Q4,6,14,0.8690169202363291,8.88935899223329e6,5.674927710899022e7,2.5191675794085433,2.258046021886173
headline_v3,2012Q4,6,15,0.8709085290429063,8.93520652682358e6,5.674968860575676e7,2.4644030668127055,2.976016752420918
headline_v3,2012Q4,6,16,0.8846303389942071,8.98138754962257e6,5.675083045554151e7,0.7667031763417306,8.422370907121035
headline_v3,2012Q4,6,17,0.8850349294884845,9.027705708018322e6,5.675125399587718e7,1.095290251916758,2.1486295519331122
headline_v3,2012Q4,6,18,0.8822127051439588,9.0743067494286e6,5.6751899817887716e7,1.095290251916758,0.8242349925318138
headline_v3,2012Q4,6,19,0.8876013427314517,9.121460737049818e6,5.675440040613689e7,0.6024096385542169,4.55928446064604
headline_v3,2012Q4,6,20,0.8890675092995218,9.168932107734017e6,5.675634087458141e7,0.21905805038335158,2.532016143121041
headline_v3,2012Q4,6,21,0.8908947959618179,9.216692500035219e6,5.675882701215093e7,0.054764512595837894,2.8455700246240667
headline_v3,2012Q4,6,22,0.8866001855988882,9.264408720836423e6,5.6759827345221534e7,0.7119386637458927,0.08972837521383781
headline_v3,2012Q4,6,23,0.8912501463120515,9.312910400884112e6,5.676353821235232e7,0.0,4.062761250362001
headline_v3,2012Q4,6,24,0.8931976445908124,9.362185798906218e6,5.676898275192133e7,0.0,2.958487346263894
headline_v3,2012Q4,7,0,0.85,8.272650469931975e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,7,1,0.8572575047996447,8.315237025368244e6,5.6748216335999995e7,3.5596933187294635,5.450402931509046
headline_v3,2012Q4,7,2,0.8649392313881463,8.358042810990839e6,5.6748216335999995e7,2.9025191675794084,5.6356122066688386
headline_v3,2012Q4,7,3,0.8488110844875997,8.401068955368955e6,5.6748216335999995e7,3.888280394304491,-5.532893963043506
headline_v3,2012Q4,7,4,0.8454427691933291,8.444316592881517e6,5.6748216335999995e7,3.669222343921139,0.6887500672959845
headline_v3,2012Q4,7,5,0.8591620593310294,8.48778686374709e6,5.6748216335999995e7,3.285870755750274,8.546516715924923
headline_v3,2012Q4,7,6,0.8648659113926728,8.531480914053945e6,5.6748216335999995e7,2.9572836801752462,4.412796016212894
headline_v3,2012Q4,7,7,0.8919230187202354,8.57540166278824e6,5.6748226868014604e7,0.10952902519167579,14.186826093069271
headline_v3,2012Q4,7,8,0.8981040170395462,8.619547025859088e6,5.674822854551847e7,0.0,4.579522875793884
headline_v3,2012Q4,7,9,0.8968835485954153,8.663919626393924e6,5.674823011256814e7,0.0,1.3799689721004427
headline_v3,2012Q4,7,10,0.8848786714595809,8.708524993856538e6,5.6748276856832504e7,1.04052573932092,-3.3363354453655347
headline_v3,2012Q4,7,11,0.8822902300949199,8.753380096356332e6,5.674852462716488e7,1.2595837897042717,0.8892505350466706
headline_v3,2012Q4,7,12,0.8827535935659153,8.798445337463364e6,5.674854321797201e7,1.3143483023001095,2.23971146861075
headline_v3,2012Q4,7,13,0.8888784196087244,8.843787523654267e6,5.674893652476325e7,0.547645125958379,4.794964911882715
headline_v3,2012Q4,7,14,0.8879758332078144,8.889378107021276e6,5.674922321917914e7,0.8214676889375685,1.5493833457846051
headline_v3,2012Q4,7,15,0.8813390898164144,8.935295378458599e6,5.675014849467845e7,1.4786418400876231,-0.9949531459426453
headline_v3,2012Q4,7,16,0.8890638805726425,8.981540807584764e6,5.6751912183358595e7,0.6024096385542169,5.632756070964007
headline_v3,2012Q4,7,17,0.887367656317641,9.027909693022007e6,5.675258687612909e7,0.9857612267250822,1.1542913559040358
headline_v3,2012Q4,7,18,0.8844685410025004,9.074582994091887e6,5.675399312059451e7,0.9857612267250822,0.702004942161949
headline_v3,2012Q4,7,19,0.8798593564317203,9.12139285053334e6,5.675453206277411e7,1.642935377875137,-0.08018594802692292
headline_v3,2012Q4,7,20,0.8812358174212058,9.16864856144632e6,5.675577056454605e7,1.2048192771084338,2.78302193470239
headline_v3,2012Q4,7,21,0.8922503823965233,9.218049793334955e6,5.676458912799248e7,0.0,6.9922938165071
headline_v3,2012Q4,7,22,0.9008638776449488,9.267627671888348e6,5.6772433446527734e7,0.0,5.914003174405025
headline_v3,2012Q4,7,23,0.9057808206303681,9.316807800474407e6,5.677796510522395e7,0.0,4.1501354049415795
headline_v3,2012Q4,7,24,0.9081685535580645,9.366196798860572e6,5.678374439047022e7,0.0,3.1256597773683836
headline_v3,2012Q4,8,0,0.8499999999999999,8.272650469931975e6,5.674821633600001e7,3.723986856516977,NaN
headline_v3,2012Q4,8,1,0.8441175459460614,8.315237025368243e6,5.674821633600001e7,3.888280394304491,-0.7485393014569297
headline_v3,2012Q4,8,2,0.8495729568140464,8.358042810990839e6,5.674821633600001e7,3.6144578313253013,4.592743336646521
headline_v3,2012Q4,8,3,0.8532314521715955,8.401069689646821e6,5.674822080340852e7,3.669222343921139,3.6411911601987867
headline_v3,2012Q4,8,4,0.8628046660193547,8.444318871588474e6,5.674823335309051e7,3.176341730558598,6.353605386830452
headline_v3,2012Q4,8,5,0.8709683590721776,8.487789408798918e6,5.674823488635908e7,2.245345016429354,5.712152631623013
headline_v3,2012Q4,8,6,0.8673338093407104,8.53148364715909e6,5.674823593450938e7,2.573932092004381,0.28835496668477845
headline_v3,2012Q4,8,7,0.8620901490227124,8.57540264296508e6,5.674823593450938e7,3.285870755750274,-0.2974377106006898
headline_v3,2012Q4,8,8,0.8660992869622547,8.619548475617316e6,5.674824139601277e7,2.792990142387733,4.041743494843786
headline_v3,2012Q4,8,9,0.8677360739124714,8.663921058751905e6,5.6748243127287686e7,2.6834611171960567,2.66593859650186
headline_v3,2012Q4,8,10,0.8640694771940779,8.708521854290664e6,5.674824335660824e7,3.176341730558598,0.40638041791325463
headline_v3,2012Q4,8,11,0.8692899023774806,8.753353706439048e6,5.674825364249508e7,2.628696604600219,4.666567881719885
headline_v3,2012Q4,8,12,0.8759022195358719,8.798425053204581e6,5.6748280416421615e7,1.9167579408543265,5.01131629666034
headline_v3,2012Q4,8,13,0.8755277646771281,8.843720169212256e6,5.674829375223872e7,2.135815991237678,1.7917313401817125
headline_v3,2012Q4,8,14,0.8731515183090144,8.88924856649238e6,5.674829876541851e7,2.3001095290251916,0.9798266988823912
headline_v3,2012Q4,8,15,0.8799666437396343,8.935082473568978e6,5.674892252633361e7,1.4238773274917853,5.098611610426929
headline_v3,2012Q4,8,16,0.8879114475041627,8.981206884670861e6,5.6749507929422565e7,0.6024096385542169,5.5691997415699745
headline_v3,2012Q4,8,17,0.8940163217906043,9.027724147752965e6,5.675151341154519e7,0.2738225629791895,4.742811457660423
headline_v3,2012Q4,8,18,0.9012498805573476,9.075387351915428e6,5.675615393491249e7,0.0,5.333770583894903
headline_v3,2012Q4,8,19,0.9059020412292664,9.123799763124883e6,5.676394976614588e7,0.0,4.044330674250318
headline_v3,2012Q4,8,20,0.90991131477326,9.171402830031727e6,5.676614010624695e7,0.0,3.837165813705923
headline_v3,2012Q4,8,21,0.9087427854827597,9.21954332190041e6,5.677019524103907e7,0.0,1.5125945500507498
headline_v3,2012Q4,8,22,0.9085412572258628,9.26737957950229e6,5.677179596687764e7,0.0,1.9886743001535478
headline_v3,2012Q4,8,23,0.9077660316144315,9.31743688630149e6,5.678144994730517e7,0.0,1.7899671602357614
headline_v3,2012Q4,8,24,0.9144287490681875,9.366236073468506e6,5.678407697683959e7,0.0,4.98114609612017
headline_v3,2012Q4,9,0,0.85,8.272650469931975e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,9,1,0.855611325763962,8.315237025368243e6,5.6748216335999995e7,3.5596933187294635,4.680296067812861
headline_v3,2012Q4,9,2,0.866802342526066,8.358042810990839e6,5.6748216335999995e7,2.628696604600219,7.210325152049535
headline_v3,2012Q4,9,3,0.8644544300166299,8.401068955368955e6,5.6748216335999995e7,2.9025191675794084,0.8798487605467642
headline_v3,2012Q4,9,4,0.8668823763866612,8.444316592881517e6,5.6748216335999995e7,2.738225629791895,3.2956854368080712
headline_v3,2012Q4,9,5,0.8604183921199255,8.487786863747092e6,5.6748216335999995e7,3.6144578313253013,-1.0557882310578748
headline_v3,2012Q4,9,6,0.8675598206429651,8.531480914053943e6,5.6748216335999995e7,2.9025191675794084,5.3859184727173215
headline_v3,2012Q4,9,7,0.8695464437168244,8.575399895790257e6,5.6748216335999995e7,2.6834611171960567,2.7680581396907655
headline_v3,2012Q4,9,8,0.8686106595131793,8.619544966874499e6,5.6748216335999995e7,2.9025191675794084,1.5287833777108517
headline_v3,2012Q4,9,9,0.8797245887063766,8.663917432220183e6,5.674822063263166e7,1.5334063526834611,7.07156207069346
headline_v3,2012Q4,9,10,0.8852871728466005,8.70852130556751e6,5.674824029627919e7,1.1500547645125958,4.3990241291645304
headline_v3,2012Q4,9,11,0.88861630100226,8.753378880731024e6,5.674858580761044e7,0.7667031763417306,3.396250071757123
headline_v3,2012Q4,9,12,0.8845850143448444,8.79852915170821e6,5.6749409360468686e7,1.3143483023001095,0.17871956102339936
headline_v3,2012Q4,9,13,0.8933571361276196,8.84395804531782e6,5.6750173221987516e7,0.10952902519167579,6.068113602159286
headline_v3,2012Q4,9,14,0.8935489275447036,8.88971629455356e6,5.675188992221576e7,0.0,1.9947853955279982
headline_v3,2012Q4,9,15,0.8995014094770248,8.935731796870267e6,5.675315675161144e7,0.0,4.7920723397083975
headline_v3,2012Q4,9,16,0.909698566954271,8.98235757643392e6,5.675596396702798e7,0.0,6.667236062193638
headline_v3,2012Q4,9,17,0.911413980925206,9.029555988560807e6,5.676008170448849e7,0.0,2.541958637254993
headline_v3,2012Q4,9,18,0.9123546651322497,9.076800687028619e6,5.676308362458167e7,0.0,2.4528806286937765
headline_v3,2012Q4,9,19,0.9118696136754282,9.125089734764505e6,5.6769517350828394e7,0.0,1.8389482573702765
headline_v3,2012Q4,9,20,0.916566568050319,9.173161071610551e6,5.677417632401997e7,0.0,4.144240772762231
headline_v3,2012Q4,9,21,0.917114813218138,9.220819274735913e6,5.677582482439234e7,0.0,2.3708397459138553
headline_v3,2012Q4,9,22,0.9173657132477967,9.270038426529951e6,5.6782974919887386e7,0.0,2.2090740987692925
headline_v3,2012Q4,9,23,0.9247709337837332,9.32187350583148e6,5.679829419876003e7,0.0,5.49204617423058
headline_v3,2012Q4,9,24,0.9349904722384638,9.370504165617667e6,5.680012446583469e7,0.0,6.45112591369994
headline_v3,2012Q4,10,0,0.8499999999999999,8.272650469931975e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,10,1,0.8583558652563297,8.315237025368243e6,5.6748216335999995e7,3.4501642935377874,5.957779902496441
headline_v3,2012Q4,10,2,0.8569465697088682,8.35804281099084e6,5.6748216335999995e7,3.6144578313253013,1.333520776066166
headline_v3,2012Q4,10,3,0.8594659417192715,8.401068955368955e6,5.6748216335999995e7,3.5049288061336252,3.21776753153884
headline_v3,2012Q4,10,4,0.8626580011819508,8.444316592881517e6,5.6748216335999995e7,3.0668127053669223,3.5066836966024084
headline_v3,2012Q4,10,5,0.8701041777605889,8.487786863747092e6,5.6748216335999995e7,2.573932092004381,5.369738191441087
headline_v3,2012Q4,10,6,0.8720433991539268,8.531480914053943e6,5.6748216335999995e7,2.4644030668127055,2.8547241064217133
headline_v3,2012Q4,10,7,0.8686436994273169,8.575401448964596e6,5.674822559354018e7,2.6834611171960567,0.32537910045675744
headline_v3,2012Q4,10,8,0.86737861652078,8.619546779260527e6,5.6748227083220184e7,2.6834611171960567,1.4672254521187256
headline_v3,2012Q4,10,9,0.8643620902336214,8.66391937929641e6,5.674822865481542e7,3.0120481927710845,0.624517575848671
headline_v3,2012Q4,10,10,0.873744210844873,8.708529673439357e6,5.6748320998051986e7,2.3001095290251916,6.315139801867531
headline_v3,2012Q4,10,11,0.8682051762589789,8.753360079734689e6,5.6748320998051986e7,2.738225629791895,-0.5208574108031883
headline_v3,2012Q4,10,12,0.8731263806666628,8.798453158634447e6,5.6748623191550806e7,2.245345016429354,4.317121398175061
headline_v3,2012Q4,10,13,0.8729949124625922,8.843831368442673e6,5.674929054707912e7,2.135815991237678,1.8395551246086939
headline_v3,2012Q4,10,14,0.8743219808966629,8.889514101038408e6,5.675005909835476e7,1.8072289156626506,2.680302402975343
headline_v3,2012Q4,10,15,0.8664851366277112,8.935402868954571e6,5.675067980062141e7,2.9572836801752462,-1.655338390205685
headline_v3,2012Q4,10,16,0.8762648718451893,8.98173312700725e6,5.675243049510352e7,1.6976998904709748,6.737203972614481
headline_v3,2012Q4,10,17,0.884236719560855,9.028207243086264e6,5.675358530026241e7,0.6024096385542169,5.532689810047486
headline_v3,2012Q4,10,18,0.9012193058193292,9.075504770512633e6,5.6757119867627926e7,0.0,9.818038329423473
headline_v3,2012Q4,10,19,0.9036096884695473,9.122801510330785e6,5.675923098623248e7,0.0,2.7853660072004516
headline_v3,2012Q4,10,20,0.9026429910481403,9.170063212732956e6,5.6760982916775316e7,0.0,1.6539295721266
headline_v3,2012Q4,10,21,0.9043879857772587,9.21928258646328e6,5.676935089571954e7,0.0,2.8787122930111764
headline_v3,2012Q4,10,22,0.9106723486595366,9.269487276557991e6,5.678017825601849e7,0.0,4.924054039903325
headline_v3,2012Q4,10,23,0.9196576012059224,9.318865700573497e6,5.678636528394444e7,0.0,6.082410267205063
headline_v3,2012Q4,10,24,0.9227327523568782,9.367771502896365e6,5.67899731177758e7,0.0,3.3689564833551344
headline_v3,2012Q4,11,0,0.8499999999999999,8.272650469931976e6,5.6748216335999995e7,3.723986856516977,NaN
headline_v3,2012Q4,11,1,0.8519623256232197,8.315237025368244e6,5.6748216335999995e7,3.723986856516977,2.9688273077233873
headline_v3,2012Q4,11,2,0.8476653031960991,8.35804281099084e6,5.6748216335999995e7,3.723986856516977,0.014368526037600304
headline_v3,2012Q4,11,3,0.8491816365175429,8.401068955368955e6,5.6748216335999995e7,3.723986856516977,2.782796560192935
headline_v3,2012Q4,11,4,0.8499854863620641,8.444316592881517e6,5.6748216335999995e7,3.6144578313253013,2.4009038058181886
headline_v3,2012Q4,11,5,0.8535501627698887,8.48778686374709e6,5.6748216335999995e7,3.669222343921139,3.6696476781884257
headline_v3,2012Q4,11,6,0.8608010295669066,8.531482258965341e6,5.6748224393476196e7,3.5596933187294635,5.363742699069007
headline_v3,2012Q4,11,7,0.8681034584334973,8.575401439922202e6,5.67482255396439e7,2.6834611171960567,5.4076593061097356
headline_v3,2012Q4,11,8,0.87362994856569,8.619547022843253e6,5.6748228527634956e7,1.7524644030668126,4.585659898243222
headline_v3,2012Q4,11,9,0.8710576002014048,8.66391941208018e6,5.674822884822339e7,2.245345016429354,0.7932852456598027
headline_v3,2012Q4,11,10,0.8736133101053916,8.70852065102447e6,5.6748231669102e7,2.026286966046002,3.1096142301123564
headline_v3,2012Q4,11,11,0.8764208516785691,8.75339069927493e6,5.674862775824566e7,1.5334063526834611,3.196803472590659
headline_v3,2012Q4,11,12,0.8795100546769179,8.798475235793317e6,5.674877987708147e7,1.4238773274917853,3.3741307982388946
headline_v3,2012Q4,11,13,0.8816491030149678,8.843950137536429e6,5.674996007505997e7,1.095290251916758,2.9845368269569406
headline_v3,2012Q4,11,14,0.8908670331934468,8.889690029665641e6,5.6751073962808415e7,0.054764512595837894,6.22153429093828
headline_v3,2012Q4,11,15,0.8874087570961187,8.935508623868292e6,5.6751365380057e7,0.547645125958379,0.3868995571409073
headline_v3,2012Q4,11,16,0.8925129381384872,8.98173283001687e6,5.6752686865854055e7,0.0,4.4384035554067225
headline_v3,2012Q4,11,17,0.8932326386418968,9.028137487587316e6,5.675344150802344e7,0.0,2.3084437161884352
headline_v3,2012Q4,11,18,0.8977680042325628,9.074970106610676e6,5.675531327872397e7,0.0,4.134544653600614
headline_v3,2012Q4,11,19,0.9006383837555731,9.122132002238203e6,5.675687078879772e7,0.0,3.2744912143158444
headline_v3,2012Q4,11,20,0.8989583199439991,9.169588521201214e6,5.675918226423323e7,0.0,1.268818854964593
headline_v3,2012Q4,11,21,0.8980320777579828,9.217115471530708e6,5.676024114100677e7,0.0,1.727707782839616
headline_v3,2012Q4,11,22,0.8967310693286058,9.265219811041929e6,5.676291423971137e7,0.0,1.4207141009144664
headline_v3,2012Q4,11,23,0.8993444317868329,9.316554207793225e6,5.677738742211442e7,0.0,3.3616679737633604
headline_v3,2012Q4,11,24,0.9110882770566424,9.36565145536745e6,5.678082623302198e7,0.0,7.170125125058746
headline_v3,2012Q4,12,0,0.85,8.272650469931975e6,5.6748216336e7,3.723986856516977,NaN
headline_v3,2012Q4,12,1,0.8446264532639111,8.315237025368245e6,5.6748216336e7,3.833515881708653,-0.4923731115724195
headline_v3,2012Q4,12,2,0.8459231515514442,8.358042810990839e6,5.6748216336e7,3.7787513691128147,2.700448133035138
headline_v3,2012Q4,12,3,0.8553589603345534,8.401068955368955e6,5.6748216336e7,3.6144578313253013,6.463608504262908
headline_v3,2012Q4,12,4,0.8530989169751164,8.444316592881517e6,5.6748216336e7,3.833515881708653,0.8755088831406965
headline_v3,2012Q4,12,5,0.8476083561314708,8.487786863747092e6,5.6748216336e7,3.9430449069003286,-0.5879550938885814
