sample_track,target_set,model_id,observation_count,mean_weighted_loss,mcs_p_value,in_mcs_alpha10
abm_all_available_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p4_constant,50,50.56228894940553,0.6121939030484758,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_mean,50,6.162355356962293,0.7916041979010495,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_median,50,6.052076520305305,0.841079460269865,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_mean,50,15.269206115643508,0.45327336331834084,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_median,50,15.571145835502731,0.45327336331834084,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_mean,50,8.852547888522249,0.7286356821589205,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_median,50,8.522112210212095,0.7286356821589205,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_var_p1_constant,50,11.252375562863666,0.7666166916541729,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_var_p2_constant,50,13.220111456253408,0.7286356821589205,true
abm_all_available_common_cells,labour_unemployment_rate,beforeit_var_p3_constant,50,528.9561202144218,0.45327336331834084,true
abm_all_available_common_cells,labour_unemployment_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,50,4.823496371373347,0.879560219890055,true
abm_all_available_common_cells,labour_unemployment_rate,dsge_small_nk,50,11.003745516711533,0.45327336331834084,true
abm_all_available_common_cells,labour_unemployment_rate,dsge_small_nk_median,50,10.967694924972413,0.45327336331834084,true
abm_all_available_common_cells,labour_unemployment_rate,dsge_sw07,50,5.209951648169931,0.841079460269865,true
abm_all_available_common_cells,labour_unemployment_rate,dsge_sw07_median,50,5.196312517321546,0.841079460269865,true
abm_all_available_common_cells,labour_unemployment_rate,naive_drift,50,4.956287838846002,0.841079460269865,true
abm_all_available_common_cells,labour_unemployment_rate,naive_historical_mean,50,4.61591729922235,0.879560219890055,true
abm_all_available_common_cells,labour_unemployment_rate,naive_no_change,50,4.212758888889015,1.0,true
abm_all_available_common_cells,labour_unemployment_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,50,20.15841291131853,0.6551724137931034,true
abm_all_available_common_cells,labour_unemployment_rate,univariate_ar_p1_constant,50,4.218027250400695,0.9940029985007496,true
abm_all_available_common_cells,labour_unemployment_rate,univariate_ar_p4_constant,50,20.708075248676238,0.6226886556721639,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v1_mean,50,32.10265447722235,0.6361819090454772,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v1_median,50,32.04151575080056,0.6361819090454772,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v2_mean,50,23.915711752437577,0.7321339330334833,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v2_median,50,23.991073674845964,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v3_mean,50,23.88130237247905,1.0,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v3_median,50,23.88750167100641,0.88055972013993,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_var_p1_constant,50,37.36376522787614,0.6126936531734133,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_var_p2_constant,50,339.44442554859955,0.4472763618190905,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,beforeit_var_p3_constant,50,4167.309934255591,0.4472763618190905,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,50,29.49605560777614,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,dsge_small_nk,50,29.163510386076315,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,dsge_small_nk_median,50,29.100241871160453,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,dsge_sw07,50,28.543288267129327,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,dsge_sw07_median,50,28.517930745298695,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,naive_drift,50,53.99041851220085,0.4472763618190905,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,naive_historical_mean,50,24.397522555471472,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,naive_no_change,50,51.388458546584054,0.5177411294352824,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,50,36.72154290737657,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,univariate_ar_p1_constant,50,36.59894778490893,0.6551724137931034,true
abm_balanced_h12_common_cells,headline_real_gdp_gdp_deflator,univariate_ar_p4_constant,50,38.401836124626186,0.6361819090454772,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v1_mean,50,38.28047971610861,0.6121939030484758,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v1_median,50,38.132273619144506,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v2_mean,50,28.961870442622168,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v2_median,50,29.040593457313758,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v3_mean,50,28.85683684710196,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v3_median,50,28.807973665317867,1.0,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p1_constant,50,48.115538393650056,0.6121939030484758,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p2_constant,50,428.0727706215574,0.17791104447776113,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p3_constant,50,5733.823607658676,0.43278360819590206,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,50,36.785747943382816,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_small_nk,50,36.554517975991565,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_small_nk_median,50,36.536251533044286,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_sw07,50,34.68635392203218,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_sw07_median,50,34.64424124572153,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_drift,50,63.68070730584455,0.5167416291854073,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_historical_mean,50,30.081432540277873,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_no_change,50,60.26763790426387,0.6121939030484758,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,50,46.634183269567764,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p1_constant,50,46.711035288500376,0.6521739130434783,true
abm_balanced_h12_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p4_constant,50,50.56228894940553,0.6121939030484758,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_mean,50,6.162355356962293,0.7916041979010495,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_median,50,6.052076520305305,0.841079460269865,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_mean,50,15.269206115643508,0.45327336331834084,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_median,50,15.571145835502731,0.45327336331834084,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_mean,50,8.852547888522249,0.7286356821589205,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_median,50,8.522112210212095,0.7286356821589205,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_var_p1_constant,50,11.252375562863666,0.7666166916541729,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_var_p2_constant,50,13.220111456253408,0.7286356821589205,true
abm_balanced_h12_common_cells,labour_unemployment_rate,beforeit_var_p3_constant,50,528.9561202144218,0.45327336331834084,true
abm_balanced_h12_common_cells,labour_unemployment_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,50,4.823496371373347,0.879560219890055,true
abm_balanced_h12_common_cells,labour_unemployment_rate,dsge_small_nk,50,11.003745516711533,0.45327336331834084,true
abm_balanced_h12_common_cells,labour_unemployment_rate,dsge_small_nk_median,50,10.967694924972413,0.45327336331834084,true
abm_balanced_h12_common_cells,labour_unemployment_rate,dsge_sw07,50,5.209951648169931,0.841079460269865,true
abm_balanced_h12_common_cells,labour_unemployment_rate,dsge_sw07_median,50,5.196312517321546,0.841079460269865,true
abm_balanced_h12_common_cells,labour_unemployment_rate,naive_drift,50,4.956287838846002,0.841079460269865,true
abm_balanced_h12_common_cells,labour_unemployment_rate,naive_historical_mean,50,4.61591729922235,0.879560219890055,true
abm_balanced_h12_common_cells,labour_unemployment_rate,naive_no_change,50,4.212758888889015,1.0,true
abm_balanced_h12_common_cells,labour_unemployment_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,50,20.15841291131853,0.6551724137931034,true
abm_balanced_h12_common_cells,labour_unemployment_rate,univariate_ar_p1_constant,50,4.218027250400695,0.9940029985007496,true
abm_balanced_h12_common_cells,labour_unemployment_rate,univariate_ar_p4_constant,50,20.708075248676238,0.6226886556721639,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v1_mean,31,9.837535538813166,0.0004997501249375312,false
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v1_median,31,9.759272824051276,0.0004997501249375312,false
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v2_mean,31,1.9553155522488666,1.0,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v2_median,31,1.9759690793720506,0.6611694152923538,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v3_mean,31,1.9678369382362921,0.7411294352823589,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_abm_us_v3_median,31,1.9654485836541986,0.7411294352823589,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_var_p1_constant,31,4.072413566659583,0.1454272863568216,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_var_p2_constant,31,5.572911579800119,0.11044477761119441,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,beforeit_var_p3_constant,31,12.808608665571306,0.11044477761119441,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,31,2.425378233766401,0.4207896051974013,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,dsge_small_nk,31,6.819869024433446,0.06996501749125437,false
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,dsge_small_nk_median,31,6.786677433256188,0.06996501749125437,false
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,dsge_sw07,31,4.711637641724555,0.11044477761119441,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,dsge_sw07_median,31,4.71703039540818,0.11044477761119441,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,naive_drift,31,5.410724062569983,0.06996501749125437,false
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,naive_historical_mean,31,2.4151717879365835,0.4207896051974013,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,naive_no_change,31,4.952832110972637,0.10594702648675662,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,31,2.439353866557024,0.4207896051974013,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,univariate_ar_p1_constant,31,2.1458444175596485,0.4207896051974013,true
abm_pandemic_masked_common_cells,headline_real_gdp_gdp_deflator,univariate_ar_p4_constant,31,2.517259513581372,0.4207896051974013,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v1_mean,31,9.633431302000037,0.0004997501249375312,false
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v1_median,31,9.509660905092044,0.0004997501249375312,false
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v2_mean,31,2.327670001765461,1.0,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v2_median,31,2.3568289323840306,0.27886056971514245,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v3_mean,31,2.3918736739834774,0.27886056971514245,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_abm_us_v3_median,31,2.394291457673149,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p1_constant,31,5.871308739208866,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p2_constant,31,7.539409469113947,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,beforeit_var_p3_constant,31,19.785816276555284,0.1374312843578211,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,31,3.065280829785917,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_small_nk,31,8.279421594296926,0.11694152923538231,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_small_nk_median,31,8.26757307210753,0.11894052973513243,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_sw07,31,5.60280933961977,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,dsge_sw07_median,31,5.5483463620910465,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_drift,31,5.898490103080544,0.1374312843578211,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_historical_mean,31,3.910591799072091,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,naive_no_change,31,4.979859710133881,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,31,3.053635969671024,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p1_constant,31,3.0120087460948324,0.25987006496751625,true
abm_pandemic_masked_common_cells,secondary_nominal_gdp_effective_federal_funds_rate,univariate_ar_p4_constant,31,2.9976147069844967,0.25987006496751625,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_mean,31,6.093503134646655,0.20389805097451275,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v1_median,31,5.983001371009936,0.20389805097451275,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_mean,31,16.47281558350521,0.0034982508745627187,false
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v2_median,31,16.798945544578025,0.001999000499750125,false
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_mean,31,9.287730983436694,0.054972513743128434,false
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_abm_us_v3_median,31,8.930020389515258,0.07246376811594203,false
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_var_p1_constant,31,1.2400802445886467,0.8905547226386806,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_var_p2_constant,31,2.1939866003862867,0.504247876061969,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,beforeit_var_p3_constant,31,8.936128998869707,0.41579210394802596,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,31,0.8736859967693904,0.9880059970014993,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_small_nk,31,6.197055263197863,0.0399800099950025,false
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_small_nk_median,31,6.193048182568766,0.04147926036981509,false
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_sw07,31,0.8710732881489607,0.9880059970014993,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,dsge_sw07_median,31,0.8461090432337619,1.0,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,naive_drift,31,1.7181240472078907,0.504247876061969,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,naive_historical_mean,31,3.4263332213081976,0.20389805097451275,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,naive_no_change,31,0.906286738351254,0.9880059970014993,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,31,0.9541648070482561,0.8905547226386806,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,univariate_ar_p1_constant,31,1.9359573264452214,0.41579210394802596,true
abm_pandemic_masked_common_cells,labour_unemployment_rate,univariate_ar_p4_constant,31,1.0675703272847774,0.8675662168915542,true
