sample_track,model_id,target_id,horizon,nominal_level,observation_count,empirical_coverage,mean_width,below_rate,above_rate
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,12,0.5,50,0.54,4.251697131313314,0.2,0.26
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,8,0.5,50,0.1,0.42853777591674586,0.46,0.44
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,12,0.5,50,0.04,0.46426567755303894,0.46,0.5
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,1,0.5,50,0.64,3.855134181451508,0.2,0.16
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,4,0.5,50,0.1,0.35034788874624956,0.56,0.34
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,1,0.5,50,0.06,0.14266155531215766,0.06,0.88
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,12,0.8,50,0.44,3.8741511500547654,0.0,0.56
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,2,0.8,50,0.26,1.0203723986856519,0.0,0.74
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,2,0.8,50,0.88,7.5200052160562665,0.08,0.04
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,2,0.8,50,0.66,2.3821768099923957,0.16,0.18
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,8,0.8,50,0.7,2.6124879041461204,0.1,0.2
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,1,0.8,50,0.72,0.36917103025611714,0.06,0.22
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,2,0.8,50,0.64,0.4997167147759246,0.1,0.26
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,4,0.8,50,0.92,7.595428105370313,0.06,0.02
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,1,0.8,50,0.82,7.584013625942042,0.1,0.08
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,8,0.8,50,0.8,8.080248484629067,0.08,0.12
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,1,0.8,50,0.6,2.072190042329072,0.2,0.2
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,2,0.8,50,0.84,7.8788437748524975,0.08,0.08
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,1,0.8,50,0.9,7.262994210270162,0.08,0.02
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,12,0.8,50,0.16,0.8749461393207753,0.4,0.44
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,8,0.8,50,0.18,0.8045125876068376,0.42,0.4
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,real_gdp,12,0.8,50,0.86,7.67314727106776,0.08,0.06
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,4,0.8,50,0.34,1.814676889375685,0.0,0.66
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,12,0.8,50,0.8,8.104208902422643,0.08,0.12
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,1,0.8,50,0.18,0.5539978094194964,0.0,0.82
abm_balanced_h12_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,4,0.8,50,0.48,0.6544320778343794,0.2,0.32
