DATAFLOW,FREQ,REF_AREA,TRANSACTION,ACTIVITY,PRODUCT,UNIT_MEASURE,VALUATION,PRICE_BASE,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,COUNTERPART_AREA,SECTOR,ACCOUNTING_ENTRY,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B07,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B08,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,K65,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,K66,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,L,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,L68A,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,L68B,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M69_70,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M69,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M70,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M71,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M72,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M73,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M74_75,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M74,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,M75,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N77,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N78,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N79,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N80T82,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N80,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N81,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,N82,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,O,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,P,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,Q,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,Q86,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,Q87_88,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,Q87,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,Q88,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,R,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,R90T92,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,R90,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C13,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,_T,_T,XDC,O,V,T1620,2024,-0.04,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,A,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C19,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C20,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C21,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C22,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C23,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C24,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C25,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,R90T92,CPA08_A,XDC,O,V,T1620,2024,16.85,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,R92,CPA08_A,XDC,O,V,T1620,2024,16.85,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,R93,CPA08_A,XDC,O,V,T1620,2024,164.61,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,S,CPA08_A,XDC,O,V,T1620,2024,24.12,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,S94,CPA08_A,XDC,O,V,T1620,2024,24.12,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P5,_Z,CPA08_A,XDC,O,V,T1620,2024,211.08,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P3,_Z,CPA08_A,XDC,O,V,T1620,2024,118776.83,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P52,_Z,CPA08_A,XDC,O,V,T1620,2024,211.08,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,TU,_Z,CPA08_A,XDC,O,V,T1620,2024,273280.77,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C14,CPA08_A,XDC,O,V,T1620,2024,22.12,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C16,CPA08_A,XDC,O,V,T1620,2024,5881.92,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C17,CPA08_A,XDC,O,V,T1620,2024,1188.35,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C18,CPA08_A,XDC,O,V,T1620,2024,9.81,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C20,CPA08_A,XDC,O,V,T1620,2024,5498.27,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C21,CPA08_A,XDC,O,V,T1620,2024,0.47,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C22,CPA08_A,XDC,O,V,T1620,2024,620.9,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C23,CPA08_A,XDC,O,V,T1620,2024,0.21,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C31_32,CPA08_A,XDC,O,V,T1620,2024,158.51,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C31,CPA08_A,XDC,O,V,T1620,2024,36.76,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C32,CPA08_A,XDC,O,V,T1620,2024,121.76,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,F,CPA08_A,XDC,O,V,T1620,2024,1173.43,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,F41,CPA08_A,XDC,O,V,T1620,2024,1109,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,F42,CPA08_A,XDC,O,V,T1620,2024,64.43,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,G,CPA08_A,XDC,O,V,T1620,2024,817.64,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,G45,CPA08_A,XDC,O,V,T1620,2024,102.15,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,G46,CPA08_A,XDC,O,V,T1620,2024,165.06,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,G47,CPA08_A,XDC,O,V,T1620,2024,550.43,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H,CPA08_A,XDC,O,V,T1620,2024,19.33,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H49,CPA08_A,XDC,O,V,T1620,2024,1.71,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H50,CPA08_A,XDC,O,V,T1620,2024,17.62,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,I,CPA08_A,XDC,O,V,T1620,2024,3854.04,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,I55,CPA08_A,XDC,O,V,T1620,2024,87.89,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,I56,CPA08_A,XDC,O,V,T1620,2024,3766.15,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J,CPA08_A,XDC,O,V,T1620,2024,0.06,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J62_63,CPA08_A,XDC,O,V,T1620,2024,0.06,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B,CPA08_A,XDC,O,V,T1620,2024,52.63,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B05,CPA08_A,XDC,O,V,T1620,2024,35.7,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B07,CPA08_A,XDC,O,V,T1620,2024,5.32,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B08,CPA08_A,XDC,O,V,T1620,2024,5.41,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B09,CPA08_A,XDC,O,V,T1620,2024,6.2,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C,CPA08_A,XDC,O,V,T1620,2024,94823.91,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C10T12,CPA08_A,XDC,O,V,T1620,2024,81225.56,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C10,CPA08_A,XDC,O,V,T1620,2024,78597.77,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C11,CPA08_A,XDC,O,V,T1620,2024,2069.3,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C12,CPA08_A,XDC,O,V,T1620,2024,558.49,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C13T15,CPA08_A,XDC,O,V,T1620,2024,239.91,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,C13,CPA08_A,XDC,O,V,T1620,2024,217.79,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,_T,CPA08_A,XDC,O,V,T1620,2024,131082.35,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,A,CPA08_A,XDC,O,V,T1620,2024,27277.77,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,A01,CPA08_A,XDC,O,V,T1620,2024,25700.91,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,A02,CPA08_A,XDC,O,V,T1620,2024,1576.86,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J62,CPA08_A,XDC,O,V,T1620,2024,0.06,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,K,CPA08_A,XDC,O,V,T1620,2024,0.05,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,S94,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,S95,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,S96,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P52,_Z,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P3,_Z,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P51G,_Z,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P5,_Z,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,TU,_Z,_T,XDC,O,V,T1620,2024,-0.04,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,F,_T,XDC,O,V,T1620,2024,-0.01,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B05,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,B06,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H49,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H50,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H51,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H52,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,H53,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,I,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,I55,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,I56,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J58,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J59_60,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J59,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J60,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J61,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J62_63,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J62,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,J63,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASU@DF_VALUATION(2.0),A,USA,P2,K,_T,XDC,O,V,T1620,2024,0,D,S1,D,F,2,A,6,USD
