metric,display_name,display_unit,fit_mape_pct,fit_max_ape_pct,holdout_mape_pct,holdout_max_ape_pct,all_mape_pct,all_max_ape_pct,holdout_mae_display,origin_anchored_holdout_mape_pct,origin_anchored_holdout_max_ape_pct,target_met
real_gdp,Real GDP,million chained 2017 USD per quarter,0.3968645514852589,0.7626219761961339,0.15376660966085215,0.22664090119404462,0.3428427866353908,0.7626219761961339,9320.900720109232,0.09421269036177084,0.1670436490296695,true
real_household_consumption,Real household consumption,million chained 2017 USD per quarter,0.25771659285845466,0.5660152889535279,0.32151306392287515,0.5769793522053808,0.2718935864283259,0.5769793522053808,13424.05633629905,0.32040012291377434,0.4119754709981635,true
real_government_consumption,Real government consumption,million chained 2017 USD per quarter,0.7265710929632478,1.7222955650006886,0.6429671343350749,0.8306120946178185,0.7079924354903205,1.7222955650006886,6425.455210243352,0.6415304511920219,1.0522019400447404,true
real_fixed_capitalformation,Real fixed capital formation,million chained 2017 USD per quarter,0.5021270385940128,1.1758267552910653,1.094345729231633,1.1531352310423437,0.6337311920690395,1.1758267552910653,12352.681402979651,0.9477699831987568,1.0066466096045796,true
real_exports,Real exports,million chained 2017 USD per quarter,1.0181610067415021,1.8662530493828655,1.4236873424048198,2.1658097702618546,1.1082779702222392,2.1658097702618546,9838.86807397037,1.9780244765875514,2.715973629863911,true
real_imports,Real imports,million chained 2017 USD per quarter,3.310592305956613,9.593034729128604,2.4417579363793096,2.509414278773989,3.117518001606102,9.593034729128604,23252.50965029915,3.3213106767277365,3.388357051987937,true
wages,Nominal wages,million current USD per quarter,0.3786316122094788,0.6927084073237622,0.397529931570707,0.45974927798620896,0.38283123873419617,0.6927084073237622,13216.534458592534,0.4284364428638178,0.49067494296692205,true
gdp_deflator,GDP deflator,nominal GDP / real GDP ratio,0.22448119707333156,0.47122996740607487,0.49150599141876755,0.8203105580640038,0.2838200402612063,0.8203105580640038,0.006560137147498701,0.4323005622289441,0.7613007605705259,true
annual_policy_rate,Federal funds rate,percentage points,4.60902957544311,5.62497977903745,3.1989007642258898,3.2620314594995343,4.295667617394838,5.62497977903745,0.11633125343583905,3.3175514944138396,6.419782007968788,true
