sample_track,model_id,origin_index,origin_period,target_period,target_id,horizon,error,squared_error,absolute_error
all,naive_historical_mean,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.2735334104885361,0.07482052665348998,0.2735334104885361
all,naive_historical_mean,69,2017Q3,2018Q3,nominal_gdp,4,-0.42455931748331954,0.18025061406190213,0.42455931748331954
all,naive_historical_mean,69,2017Q3,2019Q3,real_gdp,8,-2.7382867062797973,7.4982140857886606,2.7382867062797973
all,naive_historical_mean,69,2017Q3,2019Q3,gdp_deflator,8,0.6031352122063478,0.3637720842031962,0.6031352122063478
all,naive_historical_mean,69,2017Q3,2019Q3,unemployment_rate,8,2.6043478260868844,6.78262759924348,2.6043478260868844
all,naive_historical_mean,69,2017Q3,2019Q3,effective_federal_funds_rate,8,-0.5478538469965359,0.3001438376689038,0.5478538469965359
all,naive_historical_mean,69,2017Q3,2019Q3,nominal_gdp,8,-2.136876461748319,4.566241012774015,2.136876461748319
all,naive_historical_mean,69,2017Q3,2020Q3,real_gdp,12,-27.988444218894795,783.3530097941855,27.988444218894795
all,naive_historical_mean,69,2017Q3,2020Q3,gdp_deflator,12,-1.7742818652816523,3.1480761374673394,1.7742818652816523
all,naive_historical_mean,69,2017Q3,2020Q3,unemployment_rate,12,-2.595652173913116,6.737410207939886,2.595652173913116
all,naive_historical_mean,69,2017Q3,2020Q3,effective_federal_funds_rate,12,1.557189422234464,2.424838896718904,1.557189422234464
all,naive_historical_mean,69,2017Q3,2020Q3,nominal_gdp,12,-29.76223166075732,885.7904334285854,29.76223166075732
all,univariate_ar_p1_constant,69,2017Q3,2017Q4,real_gdp,1,-2.0772163978145155,4.3148279633495115,2.0772163978145155
all,univariate_ar_p1_constant,69,2017Q3,2017Q4,gdp_deflator,1,-0.4970001246350746,0.2470091238872797,0.4970001246350746
all,univariate_ar_p1_constant,69,2017Q3,2017Q4,unemployment_rate,1,0.21289616973007064,0.04532477908573505,0.21289616973007064
all,univariate_ar_p1_constant,69,2017Q3,2017Q4,effective_federal_funds_rate,1,-0.0890507198265531,0.007930030701627257,0.0890507198265531
all,univariate_ar_p1_constant,69,2017Q3,2017Q4,nominal_gdp,1,-2.451433601408607,6.009526702115173,2.451433601408607
all,univariate_ar_p1_constant,69,2017Q3,2018Q1,real_gdp,2,-1.1119424775534403,1.2364160733876832,1.1119424775534403
all,univariate_ar_p1_constant,69,2017Q3,2018Q1,gdp_deflator,2,-0.6278673453152794,0.39421740331325633,0.6278673453152794
all,univariate_ar_p1_constant,69,2017Q3,2018Q1,unemployment_rate,2,0.39145267368440173,0.1532351957346667,0.39145267368440173
all,univariate_ar_p1_constant,69,2017Q3,2018Q1,effective_federal_funds_rate,2,-0.37494412474336736,0.14058309667956984,0.37494412474336736
all,univariate_ar_p1_constant,69,2017Q3,2018Q1,nominal_gdp,2,-1.6297150774336933,2.655971233614709,1.6297150774336933
all,univariate_ar_p1_constant,69,2017Q3,2018Q3,real_gdp,4,-0.5022594470765089,0.25226455217760047,0.5022594470765089
all,univariate_ar_p1_constant,69,2017Q3,2018Q3,gdp_deflator,4,0.14951710254181783,0.022355363952500467,0.14951710254181783
all,univariate_ar_p1_constant,69,2017Q3,2018Q3,unemployment_rate,4,0.7456338315344486,0.5559698107287425,0.7456338315344486
all,univariate_ar_p1_constant,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.9217217028103717,0.8495708974316512,0.9217217028103717
all,univariate_ar_p1_constant,69,2017Q3,2018Q3,nominal_gdp,4,-0.304364428930457,0.09263770559816321,0.304364428930457
all,univariate_ar_p1_constant,69,2017Q3,2019Q3,real_gdp,8,-2.691348187240273,7.243355064961504,2.691348187240273
all,univariate_ar_p1_constant,69,2017Q3,2019Q3,gdp_deflator,8,0.5929660633688918,0.3516087523072006,0.5929660633688918
all,univariate_ar_p1_constant,69,2017Q3,2019Q3,unemployment_rate,8,1.0761859824148368,1.1581762687461874,1.0761859824148368
all,univariate_ar_p1_constant,69,2017Q3,2019Q3,effective_federal_funds_rate,8,-1.3102811237807694,1.716836623336196,1.3102811237807694
all,univariate_ar_p1_constant,69,2017Q3,2019Q3,nominal_gdp,8,-2.0845186400901516,4.3452179608832955,2.0845186400901516
all,univariate_ar_p1_constant,69,2017Q3,2020Q3,real_gdp,12,-27.94197452756977,780.7539404993578,27.94197452756977
all,univariate_ar_p1_constant,69,2017Q3,2020Q3,gdp_deflator,12,-1.7851394766480992,3.1867229510874497,1.7851394766480992
all,univariate_ar_p1_constant,69,2017Q3,2020Q3,unemployment_rate,12,-3.9737392708817723,15.790603792948,3.9737392708817723
all,univariate_ar_p1_constant,69,2017Q3,2020Q3,effective_federal_funds_rate,12,0.7098999740190919,0.5039579731123073,0.7098999740190919
all,univariate_ar_p1_constant,69,2017Q3,2020Q3,nominal_gdp,12,-29.713454821735432,882.8893974433126,29.713454821735432
all,univariate_ar_p4_constant,69,2017Q3,2017Q4,real_gdp,1,-2.080949958214061,4.330352728591102,2.080949958214061
all,univariate_ar_p4_constant,69,2017Q3,2017Q4,gdp_deflator,1,-0.5332722958725027,0.28437934154513006,0.5332722958725027
all,univariate_ar_p4_constant,69,2017Q3,2017Q4,unemployment_rate,1,0.18373735101352473,0.0337594141574672,0.18373735101352473
all,univariate_ar_p4_constant,69,2017Q3,2017Q4,effective_federal_funds_rate,1,0.14808458769617783,0.021929045113146983,0.14808458769617783
all,univariate_ar_p4_constant,69,2017Q3,2017Q4,nominal_gdp,1,-2.550999265523001,6.50759725269889,2.550999265523001
all,univariate_ar_p4_constant,69,2017Q3,2018Q1,real_gdp,2,-0.990353311988085,0.9807996825657691,0.990353311988085
all,univariate_ar_p4_constant,69,2017Q3,2018Q1,gdp_deflator,2,-0.7403745410355613,0.5481544610136181,0.7403745410355613
all,univariate_ar_p4_constant,69,2017Q3,2018Q1,unemployment_rate,2,0.39177984415784284,0.15349144628834363,0.39177984415784284
all,univariate_ar_p4_constant,69,2017Q3,2018Q1,effective_federal_funds_rate,2,0.07351887144873182,0.005405024459095154,0.07351887144873182
all,univariate_ar_p4_constant,69,2017Q3,2018Q1,nominal_gdp,2,-1.7048330248428742,2.906455642594904,1.7048330248428742
all,univariate_ar_p4_constant,69,2017Q3,2018Q3,real_gdp,4,-0.5120554123779721,0.2622007453455751,0.5120554123779721
all,univariate_ar_p4_constant,69,2017Q3,2018Q3,gdp_deflator,4,0.10032655064766693,0.010065416764858878,0.10032655064766693
all,univariate_ar_p4_constant,69,2017Q3,2018Q3,unemployment_rate,4,0.929427657084211,0.8638357697530458,0.929427657084211
all,univariate_ar_p4_constant,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.13919528898988665,0.01937532847697806,0.13919528898988665
all,univariate_ar_p4_constant,69,2017Q3,2018Q3,nominal_gdp,4,-0.22785703703642213,0.05191882932701745,0.22785703703642213
all,univariate_ar_p4_constant,69,2017Q3,2019Q3,real_gdp,8,-2.687044588110285,7.220208618492772,2.687044588110285
all,univariate_ar_p4_constant,69,2017Q3,2019Q3,gdp_deflator,8,0.5392642605853752,0.2908059427446915,0.5392642605853752
all,univariate_ar_p4_constant,69,2017Q3,2019Q3,unemployment_rate,8,1.8520263490503361,3.4300015975767173,1.8520263490503361
all,univariate_ar_p4_constant,69,2017Q3,2019Q3,effective_federal_funds_rate,8,-0.17747647318646953,0.031497898534707636,0.17747647318646953
all,univariate_ar_p4_constant,69,2017Q3,2019Q3,nominal_gdp,8,-2.0785319290766906,4.320294980191269,2.0785319290766906
all,univariate_ar_p4_constant,69,2017Q3,2020Q3,real_gdp,12,-27.924261158216776,779.7643612322942,27.924261158216776
all,univariate_ar_p4_constant,69,2017Q3,2020Q3,gdp_deflator,12,-1.8396755625439107,3.384406175421254,1.8396755625439107
all,univariate_ar_p4_constant,69,2017Q3,2020Q3,unemployment_rate,12,-2.6808344813002645,7.1868735161284585,2.6808344813002645
all,univariate_ar_p4_constant,69,2017Q3,2020Q3,effective_federal_funds_rate,12,1.8859412842644336,3.556774527692981,1.8859412842644336
all,univariate_ar_p4_constant,69,2017Q3,2020Q3,nominal_gdp,12,-29.722670831631046,883.437161365491,29.722670831631046
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2017Q4,real_gdp,1,-2.0772163978145155,4.3148279633495115,2.0772163978145155
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2017Q4,gdp_deflator,1,-0.4970001246350746,0.2470091238872797,0.4970001246350746
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2017Q4,unemployment_rate,1,0.21109308914281133,0.04456029228385489,0.21109308914281133
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2017Q4,effective_federal_funds_rate,1,0.12620599916901942,0.01592795422625053,0.12620599916901942
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2017Q4,nominal_gdp,1,-2.451433601408607,6.009526702115173,2.451433601408607
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q1,real_gdp,2,-1.1119424775534403,1.2364160733876832,1.1119424775534403
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q1,gdp_deflator,2,-0.6278673453152794,0.39421740331325633,0.6278673453152794
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q1,unemployment_rate,2,0.4465283128753841,0.19938753419933689,0.4465283128753841
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q1,effective_federal_funds_rate,2,0.01725958071443423,0.00029789312643807,0.01725958071443423
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q1,nominal_gdp,2,-1.6297150774336933,2.655971233614709,1.6297150774336933
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q3,real_gdp,4,-0.5022594470765089,0.25226455217760047,0.5022594470765089
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q3,gdp_deflator,4,0.14951710254181783,0.022355363952500467,0.14951710254181783
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q3,unemployment_rate,4,1.023886514550266,1.048343594677892,1.023886514550266
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.2801533819790183,0.07848591743428172,0.2801533819790183
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2018Q3,nominal_gdp,4,-0.304364428930457,0.09263770559816321,0.304364428930457
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2019Q3,real_gdp,8,-2.691348187240273,7.243355064961504,2.691348187240273
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2019Q3,gdp_deflator,8,0.5929660633688918,0.3516087523072006,0.5929660633688918
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2019Q3,unemployment_rate,8,1.9150666685407063,3.6674803449555995,1.9150666685407063
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2019Q3,effective_federal_funds_rate,8,-0.4901444248579623,0.24024155721934262,0.4901444248579623
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2019Q3,nominal_gdp,8,-2.0845186400901516,4.3452179608832955,2.0845186400901516
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2020Q3,real_gdp,12,-27.94197452756977,780.7539404993578,27.94197452756977
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2020Q3,gdp_deflator,12,-1.7851394766480992,3.1867229510874497,1.7851394766480992
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2020Q3,unemployment_rate,12,-2.738838034554366,7.501233779521622,2.738838034554366
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2020Q3,effective_federal_funds_rate,12,1.494593972749284,2.2338111433784875,1.494593972749284
all,univariate_ar_bic_p1-2-3-4-5-6-7-8_constant,69,2017Q3,2020Q3,nominal_gdp,12,-29.713454821735432,882.8893974433126,29.713454821735432
all,beforeit_var_p1_constant,69,2017Q3,2017Q4,real_gdp,1,-2.241525986811597,5.024438749551704,2.241525986811597
all,beforeit_var_p1_constant,69,2017Q3,2017Q4,gdp_deflator,1,-0.5195101822260624,0.2698908294365565,0.5195101822260624
all,beforeit_var_p1_constant,69,2017Q3,2017Q4,unemployment_rate,1,0.15730132726801038,0.024743707560277706,0.15730132726801038
all,beforeit_var_p1_constant,69,2017Q3,2017Q4,effective_federal_funds_rate,1,0.061945292154527154,0.003837219220109723,0.061945292154527154
all,beforeit_var_p1_constant,69,2017Q3,2017Q4,nominal_gdp,1,-2.7627314166228913,7.632684880395128,2.7627314166228913
all,beforeit_var_p1_constant,69,2017Q3,2018Q1,real_gdp,2,-1.2467793180957947,1.5544586680314147,1.2467793180957947
all,beforeit_var_p1_constant,69,2017Q3,2018Q1,gdp_deflator,2,-0.7837565171158272,0.6142742781215319,0.7837565171158272
all,beforeit_var_p1_constant,69,2017Q3,2018Q1,unemployment_rate,2,0.31111338768201424,0.09679153999497929,0.31111338768201424
all,beforeit_var_p1_constant,69,2017Q3,2018Q1,effective_federal_funds_rate,2,-0.1664786559182494,0.027715142876346875,0.1664786559182494
all,beforeit_var_p1_constant,69,2017Q3,2018Q1,nominal_gdp,2,-2.030505968072898,4.122954486379657,2.030505968072898
all,beforeit_var_p1_constant,69,2017Q3,2018Q3,real_gdp,4,-0.651446734089637,0.4243828473560543,0.651446734089637
all,beforeit_var_p1_constant,69,2017Q3,2018Q3,gdp_deflator,4,-0.09809460245941048,0.009622551031669781,0.09809460245941048
all,beforeit_var_p1_constant,69,2017Q3,2018Q3,unemployment_rate,4,0.7231074937433557,0.5228844475077972,0.7231074937433557
all,beforeit_var_p1_constant,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.6995106396120341,0.48931513493043705,0.6995106396120341
all,beforeit_var_p1_constant,69,2017Q3,2018Q3,nominal_gdp,4,-0.7503145264260969,0.562971888566018,0.7503145264260969
all,beforeit_var_p1_constant,69,2017Q3,2019Q3,real_gdp,8,-2.914855408538739,8.496382052687538,2.914855408538739
all,beforeit_var_p1_constant,69,2017Q3,2019Q3,gdp_deflator,8,0.2725794433547084,0.07429955293956268,0.2725794433547084
all,beforeit_var_p1_constant,69,2017Q3,2019Q3,unemployment_rate,8,1.3365212743507562,1.7862891167921693,1.3365212743507562
all,beforeit_var_p1_constant,69,2017Q3,2019Q3,effective_federal_funds_rate,8,-1.2038949805832702,1.4493631242735925,1.2038949805832702
all,beforeit_var_p1_constant,69,2017Q3,2019Q3,nominal_gdp,8,-2.644055080119686,6.991027266706718,2.644055080119686
all,beforeit_var_p1_constant,69,2017Q3,2020Q3,real_gdp,12,-28.108266694942053,790.0746565939886,28.108266694942053
all,beforeit_var_p1_constant,69,2017Q3,2020Q3,gdp_deflator,12,-2.118943528288769,4.489921676076857,2.118943528288769
all,beforeit_var_p1_constant,69,2017Q3,2020Q3,unemployment_rate,12,-3.439084576935876,11.827302727318214,3.439084576935876
all,beforeit_var_p1_constant,69,2017Q3,2020Q3,effective_federal_funds_rate,12,0.6942903853592785,0.4820391392023354,0.6942903853592785
all,beforeit_var_p1_constant,69,2017Q3,2020Q3,nominal_gdp,12,-30.226758145034516,913.6569079584104,30.226758145034516
all,beforeit_var_p2_constant,69,2017Q3,2017Q4,real_gdp,1,-3.839365853852039,14.740730159724999,3.839365853852039
all,beforeit_var_p2_constant,69,2017Q3,2017Q4,gdp_deflator,1,-0.4795720619398878,0.22998936259327554,0.4795720619398878
all,beforeit_var_p2_constant,69,2017Q3,2017Q4,unemployment_rate,1,0.16155128155308507,0.026098816571444163,0.16155128155308507
all,beforeit_var_p2_constant,69,2017Q3,2017Q4,effective_federal_funds_rate,1,0.034195459783385784,0.0011693294697971545,0.034195459783385784
all,beforeit_var_p2_constant,69,2017Q3,2017Q4,nominal_gdp,1,-4.319531677429689,18.658353912318542,4.319531677429689
all,beforeit_var_p2_constant,69,2017Q3,2018Q1,real_gdp,2,-1.433126245508772,2.0538508355660694,1.433126245508772
all,beforeit_var_p2_constant,69,2017Q3,2018Q1,gdp_deflator,2,-0.8328388368254502,0.6936205281247689,0.8328388368254502
all,beforeit_var_p2_constant,69,2017Q3,2018Q1,unemployment_rate,2,0.38800069279248106,0.15054453760744527,0.38800069279248106
all,beforeit_var_p2_constant,69,2017Q3,2018Q1,effective_federal_funds_rate,2,-0.19166614830043538,0.036735912404324486,0.19166614830043538
all,beforeit_var_p2_constant,69,2017Q3,2018Q1,nominal_gdp,2,-2.2665762756796517,5.13736801347384,2.2665762756796517
all,beforeit_var_p2_constant,69,2017Q3,2018Q3,real_gdp,4,-0.39458329792736757,0.15569597900323773,0.39458329792736757
all,beforeit_var_p2_constant,69,2017Q3,2018Q3,gdp_deflator,4,-0.0064045492527240455,4.101825113056813e-5,0.0064045492527240455
all,beforeit_var_p2_constant,69,2017Q3,2018Q3,unemployment_rate,4,0.7618449381435561,0.5804077097749589,0.7618449381435561
all,beforeit_var_p2_constant,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.3320799737753397,0.11027710898263031,0.3320799737753397
all,beforeit_var_p2_constant,69,2017Q3,2018Q3,nominal_gdp,4,-0.4014711061729659,0.16117904909174485,0.4014711061729659
all,beforeit_var_p2_constant,69,2017Q3,2019Q3,real_gdp,8,-2.703213407430828,7.307362726113788,2.703213407430828
all,beforeit_var_p2_constant,69,2017Q3,2019Q3,gdp_deflator,8,0.5884064162776159,0.34622211071666703,0.5884064162776159
all,beforeit_var_p2_constant,69,2017Q3,2019Q3,unemployment_rate,8,1.0902434153145575,1.1886307046367506,1.0902434153145575
all,beforeit_var_p2_constant,69,2017Q3,2019Q3,effective_federal_funds_rate,8,-0.26997423368770246,0.07288608685526218,0.26997423368770246
all,beforeit_var_p2_constant,69,2017Q3,2019Q3,nominal_gdp,8,-2.116623367372386,4.4800944793068185,2.116623367372386
all,beforeit_var_p2_constant,69,2017Q3,2020Q3,real_gdp,12,-28.055968325025233,787.1373586548192,28.055968325025233
all,beforeit_var_p2_constant,69,2017Q3,2020Q3,gdp_deflator,12,-1.8059040999042633,3.2612896180510274,1.8059040999042633
all,beforeit_var_p2_constant,69,2017Q3,2020Q3,unemployment_rate,12,-3.837687646524121,14.727846472283849,3.837687646524121
all,beforeit_var_p2_constant,69,2017Q3,2020Q3,effective_federal_funds_rate,12,1.8644255934284915,3.4760827934311824,1.8644255934284915
all,beforeit_var_p2_constant,69,2017Q3,2020Q3,nominal_gdp,12,-29.861438991487965,891.7055386423577,29.861438991487965
all,beforeit_var_p3_constant,69,2017Q3,2017Q4,real_gdp,1,-2.6778141433045546,7.170688586081906,2.6778141433045546
all,beforeit_var_p3_constant,69,2017Q3,2017Q4,gdp_deflator,1,-0.18712624626806074,0.03501623204237492,0.18712624626806074
all,beforeit_var_p3_constant,69,2017Q3,2017Q4,unemployment_rate,1,0.1652509808106366,0.027307886658877387,0.1652509808106366
all,beforeit_var_p3_constant,69,2017Q3,2017Q4,effective_federal_funds_rate,1,0.10693494289447947,0.011435082011845584,0.10693494289447947
all,beforeit_var_p3_constant,69,2017Q3,2017Q4,nominal_gdp,1,-2.8654009124679742,8.210522389172299,2.8654009124679742
all,beforeit_var_p3_constant,69,2017Q3,2018Q1,real_gdp,2,-1.7368686399824314,3.0167126725544207,1.7368686399824314
all,beforeit_var_p3_constant,69,2017Q3,2018Q1,gdp_deflator,2,-0.9816913362438542,0.963717879656244,0.9816913362438542
all,beforeit_var_p3_constant,69,2017Q3,2018Q1,unemployment_rate,2,0.37217418058608853,0.13851362069492643,0.37217418058608853
all,beforeit_var_p3_constant,69,2017Q3,2018Q1,effective_federal_funds_rate,2,-0.03586949926675209,0.001286620977647529,0.03586949926675209
all,beforeit_var_p3_constant,69,2017Q3,2018Q1,nominal_gdp,2,-2.7186343128188657,7.390972526836106,2.7186343128188657
all,beforeit_var_p3_constant,69,2017Q3,2018Q3,real_gdp,4,0.7420352516965929,0.5506163147604259,0.7420352516965929
all,beforeit_var_p3_constant,69,2017Q3,2018Q3,gdp_deflator,4,0.26515112199617996,0.07030511749583311,0.26515112199617996
all,beforeit_var_p3_constant,69,2017Q3,2018Q3,unemployment_rate,4,0.5965312719110378,0.3558495583678006,0.5965312719110378
all,beforeit_var_p3_constant,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.08616503084394633,0.007424412540338223,0.08616503084394633
all,beforeit_var_p3_constant,69,2017Q3,2018Q3,nominal_gdp,4,1.006546082071118,1.0131350153327179,1.006546082071118
all,beforeit_var_p3_constant,69,2017Q3,2019Q3,real_gdp,8,-2.29012331044145,5.244664777027305,2.29012331044145
all,beforeit_var_p3_constant,69,2017Q3,2019Q3,gdp_deflator,8,0.9219044567670267,0.8499078274069066,0.9219044567670267
all,beforeit_var_p3_constant,69,2017Q3,2019Q3,unemployment_rate,8,0.628593745742172,0.39513009718617437,0.628593745742172
all,beforeit_var_p3_constant,69,2017Q3,2019Q3,effective_federal_funds_rate,8,0.33322226595779725,0.11103707853004896,0.33322226595779725
all,beforeit_var_p3_constant,69,2017Q3,2019Q3,nominal_gdp,8,-1.369942908252816,1.8767435718721837,1.369942908252816
all,beforeit_var_p3_constant,69,2017Q3,2020Q3,real_gdp,12,-27.62005498252047,762.8674372374539,27.62005498252047
all,beforeit_var_p3_constant,69,2017Q3,2020Q3,gdp_deflator,12,-1.4168472630993203,2.0074561669520348,1.4168472630993203
all,beforeit_var_p3_constant,69,2017Q3,2020Q3,unemployment_rate,12,-4.47728521190435,20.046082868737383,4.47728521190435
all,beforeit_var_p3_constant,69,2017Q3,2020Q3,effective_federal_funds_rate,12,2.7807608319008064,7.732630804233665,2.7807608319008064
all,beforeit_var_p3_constant,69,2017Q3,2020Q3,nominal_gdp,12,-29.036443783211382,843.1150675755949,29.036443783211382
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2017Q4,real_gdp,1,-2.2134579051734717,4.899395897974934,2.2134579051734717
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2017Q4,gdp_deflator,1,-0.5865719167972483,0.34406661357519797,0.5865719167972483
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2017Q4,unemployment_rate,1,0.18349749454544906,0.03367133050445711,0.18349749454544906
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2017Q4,effective_federal_funds_rate,1,0.08723901259370836,0.0076106453183252066,0.08723901259370836
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2017Q4,nominal_gdp,1,-2.8016279356821805,7.8491190899947965,2.8016279356821805
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q1,real_gdp,2,-1.1619193600333868,1.3500565992203952,1.1619193600333868
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q1,gdp_deflator,2,-0.7642448278537373,0.5840701569011885,0.7642448278537373
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q1,unemployment_rate,2,0.36409269231952646,0.13256348860048137,0.36409269231952646
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q1,effective_federal_funds_rate,2,-0.09989222704057443,0.00997845702312567,0.09989222704057443
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q1,nominal_gdp,2,-1.926221292650589,3.7103284682605064,1.926221292650589
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q3,real_gdp,4,-0.5583103220856347,0.31171041574736513,0.5583103220856347
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q3,gdp_deflator,4,-0.017472529289518368,0.00030528927977307725,0.017472529289518368
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q3,unemployment_rate,4,0.7993243891913004,0.6389194791560455,0.7993243891913004
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q3,effective_federal_funds_rate,4,-0.5360367057349043,0.2873353498951283,0.5360367057349043
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2018Q3,nominal_gdp,4,-0.5765947875272359,0.3324615490035783,0.5765947875272359
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2019Q3,real_gdp,8,-2.816709242979159,7.933850959484227,2.816709242979159
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2019Q3,gdp_deflator,8,0.40325665658149323,0.16261593107728436,0.40325665658149323
all,bvar_mniw_v1_p1_constant_tight3fc999999999999a_decay3ff0000000000000_own0000000000000000_ivar4059000000000000_iwoff2_iscale3ff0000000000000_floor3e45798ee2308c3a_diffmse_scale,69,2017Q3,2019Q3,unemployment_rate,8,1.4023661679923642,1.966630869129588,1.4023661679923642
