sample_track,model_id,target_id,horizon,observation_count,rmse,mae
abm_all_available_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,8,54,7.70708277809843,4.425513071244471
abm_all_available_common_cells,beforeit_abm_us_v1_mean,nominal_gdp,12,50,7.964308501012158,4.559685051432308
abm_all_available_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,1,61,2.857775026021855,1.975789297278508
abm_all_available_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,2,60,2.2001195520020254,1.5392831933795734
abm_all_available_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,4,58,1.9697079259001797,1.5611002001737355
abm_all_available_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,8,54,1.9205094208350284,1.5265168417778794
abm_all_available_common_cells,beforeit_abm_us_v1_mean,unemployment_rate,12,50,1.8143153468010478,1.356492150419868
abm_all_available_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,1,61,0.3734206763206502,0.2177850621855508
abm_all_available_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,2,60,0.6921035951571927,0.42501492225791176
abm_all_available_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,4,58,1.2188268227912853,0.7907382870053944
abm_all_available_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,8,54,1.8934511626995019,1.3259700324328934
abm_all_available_common_cells,beforeit_abm_us_v1_mean,effective_federal_funds_rate,12,50,2.166954352397167,1.6281118797954273
abm_all_available_common_cells,beforeit_abm_us_v1_median,real_gdp,1,61,6.282169927983986,3.07624365039083
abm_all_available_common_cells,beforeit_abm_us_v1_median,real_gdp,2,60,9.493377160937204,8.21147951508826
abm_all_available_common_cells,beforeit_abm_us_v1_median,real_gdp,4,58,6.812557670719355,4.15261917802867
abm_all_available_common_cells,beforeit_abm_us_v1_median,real_gdp,8,54,6.713176145216228,3.6790838721406267
abm_all_available_common_cells,beforeit_abm_us_v1_median,real_gdp,12,50,6.924756951571997,3.6797529448175
abm_all_available_common_cells,beforeit_abm_us_v1_median,gdp_deflator,1,61,1.4284535869544075,1.0894966211600072
abm_all_available_common_cells,beforeit_abm_us_v1_median,gdp_deflator,2,60,1.650337983602027,1.108188910039345
abm_all_available_common_cells,beforeit_abm_us_v1_median,gdp_deflator,4,58,1.936646783372863,1.2522368817663891
abm_all_available_common_cells,beforeit_abm_us_v1_median,gdp_deflator,8,54,2.0365123699073253,1.2984258767314345
abm_all_available_common_cells,beforeit_abm_us_v1_median,gdp_deflator,12,50,2.1170918001525405,1.3897337263089156
abm_all_available_common_cells,beforeit_abm_us_v1_median,nominal_gdp,1,61,7.0390964425263975,3.3509991794835217
abm_all_available_common_cells,beforeit_abm_us_v1_median,nominal_gdp,2,60,10.154583385265367,8.58369188287846
abm_all_available_common_cells,beforeit_abm_us_v1_median,nominal_gdp,4,58,7.683159425664937,4.680726486761273
abm_all_available_common_cells,beforeit_abm_us_v1_median,nominal_gdp,8,54,7.689077829931309,4.370301033514767
abm_all_available_common_cells,beforeit_abm_us_v1_median,nominal_gdp,12,50,7.920034391617315,4.494471837539482
abm_all_available_common_cells,beforeit_abm_us_v1_median,unemployment_rate,1,61,2.80818328807199,1.9112725118057925
abm_all_available_common_cells,beforeit_abm_us_v1_median,unemployment_rate,2,60,2.1863730145950058,1.5242357308019905
abm_all_available_common_cells,beforeit_abm_us_v1_median,unemployment_rate,4,58,1.9791086627315946,1.5747535596933186
abm_all_available_common_cells,beforeit_abm_us_v1_median,unemployment_rate,8,54,1.9166016608783796,1.522553513718166
abm_all_available_common_cells,beforeit_abm_us_v1_median,unemployment_rate,12,50,1.8099703488606467,1.3504746257758373
abm_all_available_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,1,61,0.3725036503609152,0.21321810806773853
abm_all_available_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,2,60,0.6925161170439466,0.4200255916596126
abm_all_available_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,4,58,1.2215894225725556,0.7882116706196081
abm_all_available_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,8,54,1.9007975403170876,1.3289938021781393
abm_all_available_common_cells,beforeit_abm_us_v1_median,effective_federal_funds_rate,12,50,2.1742683906528946,1.6328335348627718
abm_all_available_common_cells,dsge_small_nk,real_gdp,1,61,6.887670977914833,4.081223724492764
abm_all_available_common_cells,dsge_small_nk,real_gdp,2,60,6.756495517009875,3.9912457539749604
abm_all_available_common_cells,dsge_small_nk,real_gdp,4,58,6.846122480488336,4.03698718407594
abm_all_available_common_cells,dsge_small_nk,real_gdp,8,54,6.970705089684549,4.21656668793024
abm_all_available_common_cells,dsge_small_nk,real_gdp,12,50,7.239545920993121,4.478860698672453
abm_all_available_common_cells,dsge_small_nk,gdp_deflator,1,61,1.4109099994723613,1.083958079436854
abm_all_available_common_cells,dsge_small_nk,gdp_deflator,2,60,1.5875697785743377,1.189612429678212
abm_all_available_common_cells,dsge_small_nk,gdp_deflator,4,58,2.028116415337615,1.3927106744844842
abm_all_available_common_cells,dsge_small_nk,gdp_deflator,8,54,2.351604379740701,1.5845859484199687
abm_all_available_common_cells,dsge_small_nk,gdp_deflator,12,50,2.4747346647577335,1.738663169757533
abm_all_available_common_cells,dsge_small_nk,nominal_gdp,1,61,7.7449962578194,4.489626767653033
abm_all_available_common_cells,dsge_small_nk,nominal_gdp,2,60,7.603881358436482,4.636367884039904
abm_all_available_common_cells,dsge_small_nk,nominal_gdp,4,58,7.957159427597646,4.960613183116295
abm_all_available_common_cells,dsge_small_nk,nominal_gdp,8,54,8.285395336813503,5.443919989539514
abm_all_available_common_cells,dsge_small_nk,nominal_gdp,12,50,8.60698848467211,5.867327973977172
abm_all_available_common_cells,dsge_small_nk,unemployment_rate,1,61,1.4765678192856244,0.7182264144672585
abm_all_available_common_cells,dsge_small_nk,unemployment_rate,2,60,2.0444659198665813,1.2718285772328444
abm_all_available_common_cells,dsge_small_nk,unemployment_rate,4,58,2.918362838754183,2.1969391120269215
abm_all_available_common_cells,dsge_small_nk,unemployment_rate,8,54,4.551948025197217,3.627434080767333
abm_all_available_common_cells,dsge_small_nk,unemployment_rate,12,50,6.045404598150607,5.028187549300397
abm_all_available_common_cells,dsge_small_nk,effective_federal_funds_rate,1,61,0.47634553344275843,0.38063542671557726
abm_all_available_common_cells,dsge_small_nk,effective_federal_funds_rate,2,60,0.7555869566669485,0.6101485295859462
abm_all_available_common_cells,dsge_small_nk,effective_federal_funds_rate,4,58,1.051584179669946,0.8872239788899852
abm_all_available_common_cells,dsge_small_nk,effective_federal_funds_rate,8,54,1.4392125282736976,1.2526239558855505
abm_all_available_common_cells,dsge_small_nk,effective_federal_funds_rate,12,50,1.8584003288440305,1.545246491595355
abm_all_available_common_cells,dsge_small_nk_median,real_gdp,1,61,6.8695143860962915,4.064333061322919
abm_all_available_common_cells,dsge_small_nk_median,real_gdp,2,60,6.752984075517954,3.995246421328862
abm_all_available_common_cells,dsge_small_nk_median,real_gdp,4,58,6.832243112661919,4.0115464803804635
abm_all_available_common_cells,dsge_small_nk_median,real_gdp,8,54,6.967888416676052,4.205207271987222
abm_all_available_common_cells,dsge_small_nk_median,real_gdp,12,50,7.250128830783493,4.488414001237279
abm_all_available_common_cells,dsge_small_nk_median,gdp_deflator,1,61,1.4073242543227442,1.0797925152537873
abm_all_available_common_cells,dsge_small_nk_median,gdp_deflator,2,60,1.589226631840987,1.1834719927804267
abm_all_available_common_cells,dsge_small_nk_median,gdp_deflator,4,58,2.03298404253822,1.399819238780963
abm_all_available_common_cells,dsge_small_nk_median,gdp_deflator,8,54,2.359212924642694,1.590856345059783
abm_all_available_common_cells,dsge_small_nk_median,gdp_deflator,12,50,2.470469178369247,1.7418110207923876
abm_all_available_common_cells,dsge_small_nk_median,nominal_gdp,1,61,7.720303400643691,4.444906402025584
abm_all_available_common_cells,dsge_small_nk_median,nominal_gdp,2,60,7.623998582123701,4.669814189814278
abm_all_available_common_cells,dsge_small_nk_median,nominal_gdp,4,58,7.938613269805275,4.923070747567063
abm_all_available_common_cells,dsge_small_nk_median,nominal_gdp,8,54,8.285722198262196,5.439190774552757
abm_all_available_common_cells,dsge_small_nk_median,nominal_gdp,12,50,8.650056268474339,5.919269066715568
abm_all_available_common_cells,dsge_small_nk_median,unemployment_rate,1,61,1.4715727221256196,0.7143053731948936
abm_all_available_common_cells,dsge_small_nk_median,unemployment_rate,2,60,2.0392093066874484,1.2732102780351116
abm_all_available_common_cells,dsge_small_nk_median,unemployment_rate,4,58,2.9162389899102648,2.203390317330897
abm_all_available_common_cells,dsge_small_nk_median,unemployment_rate,8,54,4.539877622039542,3.6508547772522366
abm_all_available_common_cells,dsge_small_nk_median,unemployment_rate,12,50,6.0541976691986195,5.012507948951625
abm_all_available_common_cells,dsge_small_nk_median,effective_federal_funds_rate,1,61,0.46374600011433986,0.36285452286661257
abm_all_available_common_cells,dsge_small_nk_median,effective_federal_funds_rate,2,60,0.7329227364529121,0.5886046656817592
abm_all_available_common_cells,dsge_small_nk_median,effective_federal_funds_rate,4,58,1.0163001131531741,0.8547082942211225
abm_all_available_common_cells,dsge_small_nk_median,effective_federal_funds_rate,8,54,1.4293334670069577,1.2326853979778771
abm_all_available_common_cells,dsge_small_nk_median,effective_federal_funds_rate,12,50,1.945146660860065,1.5508921496562358
abm_all_available_common_cells,dsge_sw07,real_gdp,1,61,7.345030553173285,3.3782938811959973
abm_all_available_common_cells,dsge_sw07,real_gdp,2,60,6.647807363619457,3.4551276157940363
abm_all_available_common_cells,dsge_sw07,real_gdp,4,58,6.5075118191477355,3.289672858118934
abm_all_available_common_cells,dsge_sw07,real_gdp,8,54,6.614236038237561,3.1997890289848123
abm_all_available_common_cells,dsge_sw07,real_gdp,12,50,6.708473171474028,2.975123844817808
abm_all_available_common_cells,dsge_sw07,gdp_deflator,1,61,1.4356416973970163,1.0634718927236892
abm_all_available_common_cells,dsge_sw07,gdp_deflator,2,60,1.498040258782781,1.1486776973061488
abm_all_available_common_cells,dsge_sw07,gdp_deflator,4,58,1.8756508521681032,1.2294063203203331
abm_all_available_common_cells,dsge_sw07,gdp_deflator,8,54,2.153763613121937,1.3514121118234914
abm_all_available_common_cells,dsge_sw07,gdp_deflator,12,50,2.068809989361482,1.3683599890875302
abm_all_available_common_cells,dsge_sw07,nominal_gdp,1,61,8.205912297017338,3.5051065893243574
abm_all_available_common_cells,dsge_sw07,nominal_gdp,2,60,7.1961958061107225,3.597846576332679
abm_all_available_common_cells,dsge_sw07,nominal_gdp,4,58,7.212990718388326,3.616598885457328
abm_all_available_common_cells,dsge_sw07,nominal_gdp,8,54,7.324022186396274,3.6094521300413565
abm_all_available_common_cells,dsge_sw07,nominal_gdp,12,50,7.579498027580694,3.7233923318391646
abm_all_available_common_cells,dsge_sw07,unemployment_rate,1,61,1.4968474635046043,0.4490278998040561
abm_all_available_common_cells,dsge_sw07,unemployment_rate,2,60,1.9848269563956216,0.7338135169771024
abm_all_available_common_cells,dsge_sw07,unemployment_rate,4,58,2.3587231501715062,1.1247548204392728
abm_all_available_common_cells,dsge_sw07,unemployment_rate,8,54,2.7165978882144732,1.6395768127426622
abm_all_available_common_cells,dsge_sw07,unemployment_rate,12,50,2.747639807233369,1.855749292754935
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,1,61,0.6218243263027128,0.5158794550703598
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,2,60,1.1476900930478822,0.9632201988827308
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,4,58,1.8682539757677512,1.59448593634433
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,8,54,2.5310231434625567,2.248564718308942
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,12,50,2.9384421873032127,2.5970217642400177
abm_all_available_common_cells,dsge_sw07_median,real_gdp,1,61,7.346031736402616,3.3926581599926613
abm_all_available_common_cells,dsge_sw07_median,real_gdp,2,60,6.631503860358566,3.4346958452516936
abm_all_available_common_cells,dsge_sw07_median,real_gdp,4,58,6.500894707450997,3.2821055681909836
abm_all_available_common_cells,dsge_sw07_median,real_gdp,8,54,6.637607556362414,3.2210116755455007
abm_all_available_common_cells,dsge_sw07_median,real_gdp,12,50,6.688262938049331,2.947860859448984
abm_all_available_common_cells,dsge_sw07_median,gdp_deflator,1,61,1.4437666629527313,1.0690260964152993
abm_all_available_common_cells,dsge_sw07_median,gdp_deflator,2,60,1.500264827991673,1.1513927671007136
abm_all_available_common_cells,dsge_sw07_median,gdp_deflator,4,58,1.8770646122756909,1.2301996270468136
abm_all_available_common_cells,dsge_sw07_median,gdp_deflator,8,54,2.1390351984398386,1.3364180809922706
abm_all_available_common_cells,dsge_sw07_median,gdp_deflator,12,50,2.071204905147944,1.3659885972489152
abm_all_available_common_cells,dsge_sw07_median,nominal_gdp,1,61,8.20342218156235,3.5248589752867105
abm_all_available_common_cells,dsge_sw07_median,nominal_gdp,2,60,7.183433119439334,3.5850937589606517
abm_all_available_common_cells,dsge_sw07_median,nominal_gdp,4,58,7.243229507994442,3.6442713841811836
abm_all_available_common_cells,dsge_sw07_median,nominal_gdp,8,54,7.3469687861355615,3.656780649187525
abm_all_available_common_cells,dsge_sw07_median,nominal_gdp,12,50,7.562986455335214,3.7320204700640778
abm_all_available_common_cells,dsge_sw07_median,unemployment_rate,1,61,1.500224642674631,0.4503971224717603
abm_all_available_common_cells,dsge_sw07_median,unemployment_rate,2,60,1.9851505432226921,0.7362076372342666
abm_all_available_common_cells,dsge_sw07_median,unemployment_rate,4,58,2.367529339072418,1.1179690425310485
abm_all_available_common_cells,dsge_sw07_median,unemployment_rate,8,54,2.7181458719088702,1.6191838067674655
abm_all_available_common_cells,dsge_sw07_median,unemployment_rate,12,50,2.6939413336224405,1.818420934015586
abm_all_available_common_cells,dsge_sw07_median,effective_federal_funds_rate,1,61,0.563940566901281,0.45698148883812206
abm_all_available_common_cells,dsge_sw07_median,effective_federal_funds_rate,2,60,1.1084304222859402,0.9166071255065315
abm_all_available_common_cells,dsge_sw07_median,effective_federal_funds_rate,4,58,1.8312881721570757,1.5509727613638502
abm_all_available_common_cells,dsge_sw07_median,effective_federal_funds_rate,8,54,2.48807003714522,2.211844387037327
abm_all_available_common_cells,dsge_sw07_median,effective_federal_funds_rate,12,50,2.91203375589823,2.578291941902602
abm_balanced_h12_common_cells,naive_no_change,real_gdp,1,50,10.662454112635555,4.207975070753901
abm_balanced_h12_common_cells,naive_no_change,real_gdp,2,50,9.855778587416474,4.56211416913238
abm_balanced_h12_common_cells,naive_no_change,real_gdp,4,50,9.725034779060461,4.88771517462534
abm_balanced_h12_common_cells,naive_no_change,real_gdp,8,50,9.169169508403192,4.66014445270318
abm_balanced_h12_common_cells,naive_no_change,real_gdp,12,50,9.167099622202198,4.32315139987688
abm_balanced_h12_common_cells,naive_no_change,gdp_deflator,1,50,1.5250613987220423,1.0758093190148201
abm_balanced_h12_common_cells,naive_no_change,gdp_deflator,2,50,1.6754818444378028,1.25373041235414
abm_balanced_h12_common_cells,naive_no_change,gdp_deflator,4,50,2.2364625740452024,1.55596548611566
abm_balanced_h12_common_cells,naive_no_change,gdp_deflator,8,50,2.969461296690407,2.14222901046876
abm_balanced_h12_common_cells,naive_no_change,gdp_deflator,12,50,2.7092472553873157,2.00498372971656
abm_balanced_h12_common_cells,naive_no_change,nominal_gdp,1,50,11.553861416893684,4.609506041607699
abm_balanced_h12_common_cells,naive_no_change,nominal_gdp,2,50,10.464406705971276,4.89269047739266
abm_balanced_h12_common_cells,naive_no_change,nominal_gdp,4,50,10.771149229234096,5.33159716866356
abm_balanced_h12_common_cells,naive_no_change,nominal_gdp,8,50,10.868014187898142,5.9821734794807195
abm_balanced_h12_common_cells,naive_no_change,nominal_gdp,12,50,10.220590765581278,5.625786895154081
abm_balanced_h12_common_cells,naive_no_change,unemployment_rate,1,50,1.4807955819611436,0.5066666666666799
abm_balanced_h12_common_cells,naive_no_change,unemployment_rate,2,50,1.8482303848696817,0.8280000000000001
abm_balanced_h12_common_cells,naive_no_change,unemployment_rate,4,50,2.1602726165412465,1.2766666666667
abm_balanced_h12_common_cells,naive_no_change,unemployment_rate,8,50,2.594125842916891,1.8406666666667801
abm_balanced_h12_common_cells,naive_no_change,unemployment_rate,12,50,2.7534786079511417,2.0773333333333603
abm_balanced_h12_common_cells,naive_no_change,effective_federal_funds_rate,1,50,0.3743072574893566,0.17287726303391998
abm_balanced_h12_common_cells,naive_no_change,effective_federal_funds_rate,2,50,0.7173383681377319,0.35800488372238
abm_balanced_h12_common_cells,naive_no_change,effective_federal_funds_rate,4,50,1.3099334565468685,0.7357935206869399
abm_balanced_h12_common_cells,naive_no_change,effective_federal_funds_rate,8,50,2.103868941739384,1.39807779948026
abm_balanced_h12_common_cells,naive_no_change,effective_federal_funds_rate,12,50,2.381955197707287,1.6881261383992001
abm_balanced_h12_common_cells,naive_drift,real_gdp,1,50,10.731138462569982,4.241683940599849
abm_balanced_h12_common_cells,naive_drift,real_gdp,2,50,9.983926668200041,4.6327927048874695
abm_balanced_h12_common_cells,naive_drift,real_gdp,4,50,9.978878867555844,5.0219483645999965
abm_balanced_h12_common_cells,naive_drift,real_gdp,8,50,9.659792581368906,4.96238470595826
abm_balanced_h12_common_cells,naive_drift,real_gdp,12,50,9.900820736331344,4.723844162784506
abm_balanced_h12_common_cells,naive_drift,gdp_deflator,1,50,1.5358611605570387,1.0789722043869352
abm_balanced_h12_common_cells,naive_drift,gdp_deflator,2,50,1.698691470902147,1.268588187658993
abm_balanced_h12_common_cells,naive_drift,gdp_deflator,4,50,2.2942963480534146,1.587677519591406
abm_balanced_h12_common_cells,naive_drift,gdp_deflator,8,50,3.123850995335107,2.2534755735318908
abm_balanced_h12_common_cells,naive_drift,gdp_deflator,12,50,2.9212935986345077,2.180543959115292
abm_balanced_h12_common_cells,naive_drift,nominal_gdp,1,50,11.628105879572798,4.641997867134562
abm_balanced_h12_common_cells,naive_drift,nominal_gdp,2,50,10.599775905278447,4.971677926311167
abm_balanced_h12_common_cells,naive_drift,nominal_gdp,4,50,11.049198275957224,5.499698216532968
abm_balanced_h12_common_cells,naive_drift,nominal_gdp,8,50,11.438284212368798,6.3464799874644475
abm_balanced_h12_common_cells,naive_drift,nominal_gdp,12,50,11.024149743170275,6.044355568449037
abm_balanced_h12_common_cells,naive_drift,unemployment_rate,1,50,1.4958460109963443,0.5449622858540734
abm_balanced_h12_common_cells,naive_drift,unemployment_rate,2,50,1.8894128820549059,0.9109032136289008
abm_balanced_h12_common_cells,naive_drift,unemployment_rate,4,50,2.273754633438412,1.4427367976282062
abm_balanced_h12_common_cells,naive_drift,unemployment_rate,8,50,2.9052343302315076,2.1768002642981132
abm_balanced_h12_common_cells,naive_drift,unemployment_rate,12,50,3.3053002721284743,2.571024827111893
abm_balanced_h12_common_cells,naive_drift,effective_federal_funds_rate,1,50,0.40092984588748554,0.25304630233862424
abm_balanced_h12_common_cells,naive_drift,effective_federal_funds_rate,2,50,0.7777709351677585,0.5179424416838144
abm_balanced_h12_common_cells,naive_drift,effective_federal_funds_rate,4,50,1.456469954746092,1.0528185719327174
abm_balanced_h12_common_cells,naive_drift,effective_federal_funds_rate,8,50,2.491813432077055,2.0191463265759837
abm_balanced_h12_common_cells,naive_drift,effective_federal_funds_rate,12,50,3.0957484916146436,2.5828698864814674
abm_balanced_h12_common_cells,naive_historical_mean,real_gdp,1,50,6.702971265866784,2.857853660849668
abm_balanced_h12_common_cells,naive_historical_mean,real_gdp,2,50,6.677957179729925,2.852543211164264
abm_balanced_h12_common_cells,naive_historical_mean,real_gdp,4,50,6.666549461317904,2.8501576726577516
abm_balanced_h12_common_cells,naive_historical_mean,real_gdp,8,50,6.649424711467196,2.8065791312163633
abm_balanced_h12_common_cells,naive_historical_mean,real_gdp,12,50,6.6623838739345,2.8738101830615994
abm_balanced_h12_common_cells,naive_historical_mean,gdp_deflator,1,50,2.0137990765926492,1.2675617268362545
abm_balanced_h12_common_cells,naive_historical_mean,gdp_deflator,2,50,2.0377736341509642,1.2848733739155973
abm_balanced_h12_common_cells,naive_historical_mean,gdp_deflator,4,50,2.0711540854727524,1.3176415169225164
abm_balanced_h12_common_cells,naive_historical_mean,gdp_deflator,8,50,2.086730334056091,1.3306149463115486
abm_balanced_h12_common_cells,naive_historical_mean,gdp_deflator,12,50,2.102217006254978,1.3756975982221435
abm_balanced_h12_common_cells,naive_historical_mean,nominal_gdp,1,50,7.553405646219266,3.5414613558144343
abm_balanced_h12_common_cells,naive_historical_mean,nominal_gdp,2,50,7.542830020972683,3.588305421450814
abm_balanced_h12_common_cells,naive_historical_mean,nominal_gdp,4,50,7.55594409495572,3.609761444121624
abm_balanced_h12_common_cells,naive_historical_mean,nominal_gdp,8,50,7.550285090829301,3.5854903359079247
abm_balanced_h12_common_cells,naive_historical_mean,nominal_gdp,12,50,7.556283118822995,3.6412053908690405
abm_balanced_h12_common_cells,naive_historical_mean,unemployment_rate,1,50,2.167065243189665,1.8463100966298855
abm_balanced_h12_common_cells,naive_historical_mean,unemployment_rate,2,50,2.1595622010056594,1.8495073727052067
abm_balanced_h12_common_cells,naive_historical_mean,unemployment_rate,4,50,2.1441081031722327,1.8548466088992448
abm_balanced_h12_common_cells,naive_historical_mean,unemployment_rate,8,50,2.1163897268509544,1.8426412220060269
abm_balanced_h12_common_cells,naive_historical_mean,unemployment_rate,12,50,2.120926238088534,1.850442225941519
abm_balanced_h12_common_cells,naive_historical_mean,effective_federal_funds_rate,1,50,1.608205105573733,1.450427435099013
abm_balanced_h12_common_cells,naive_historical_mean,effective_federal_funds_rate,2,50,1.653239255292543,1.484706740336805
abm_balanced_h12_common_cells,naive_historical_mean,effective_federal_funds_rate,4,50,1.7813769024602621,1.572771518723023
abm_balanced_h12_common_cells,naive_historical_mean,effective_federal_funds_rate,8,50,2.01574382363016,1.7402739114067203
abm_balanced_h12_common_cells,naive_historical_mean,effective_federal_funds_rate,12,50,2.098930903163602,1.8216411398679702
abm_balanced_h12_common_cells,univariate_ar_p1_constant,real_gdp,1,50,9.960814402072339,3.6993517725686456
abm_balanced_h12_common_cells,univariate_ar_p1_constant,real_gdp,2,50,8.038901656718895,3.3635801059921935
abm_balanced_h12_common_cells,univariate_ar_p1_constant,real_gdp,4,50,7.711854787220712,3.2909183359438394
abm_balanced_h12_common_cells,univariate_ar_p1_constant,real_gdp,8,50,6.95666372332705,3.0693492754839995
abm_balanced_h12_common_cells,univariate_ar_p1_constant,real_gdp,12,50,6.865110779820829,3.069025939172327
abm_balanced_h12_common_cells,univariate_ar_p1_constant,gdp_deflator,1,50,1.4938184164312756,1.1117372332908104
abm_balanced_h12_common_cells,univariate_ar_p1_constant,gdp_deflator,2,50,1.776206022246726,1.1887763953924437
abm_balanced_h12_common_cells,univariate_ar_p1_constant,gdp_deflator,4,50,2.062207728438347,1.3247679245723885
abm_balanced_h12_common_cells,univariate_ar_p1_constant,gdp_deflator,8,50,2.0967978300755217,1.3512855439946423
abm_balanced_h12_common_cells,univariate_ar_p1_constant,gdp_deflator,12,50,2.10136444711278,1.379642755349462
abm_balanced_h12_common_cells,univariate_ar_p1_constant,nominal_gdp,1,50,11.119067560580365,4.558414683126079
abm_balanced_h12_common_cells,univariate_ar_p1_constant,nominal_gdp,2,50,9.185039274970668,4.27092139592647
abm_balanced_h12_common_cells,univariate_ar_p1_constant,nominal_gdp,4,50,9.12889738952555,4.18005375558634
abm_balanced_h12_common_cells,univariate_ar_p1_constant,nominal_gdp,8,50,8.423036705471175,4.017612323425826
abm_balanced_h12_common_cells,univariate_ar_p1_constant,nominal_gdp,12,50,7.93245602336929,3.9526654810563557
abm_balanced_h12_common_cells,univariate_ar_p1_constant,unemployment_rate,1,50,1.45614265388279,0.5604542886176445
abm_balanced_h12_common_cells,univariate_ar_p1_constant,unemployment_rate,2,50,1.8057189927570085,0.9428013027520588
abm_balanced_h12_common_cells,univariate_ar_p1_constant,unemployment_rate,4,50,2.1167696583717404,1.4898043734696338
abm_balanced_h12_common_cells,univariate_ar_p1_constant,unemployment_rate,8,50,2.5894323866415676,2.166748518764526
abm_balanced_h12_common_cells,univariate_ar_p1_constant,unemployment_rate,12,50,2.9408328439303117,2.500153734626356
abm_balanced_h12_common_cells,univariate_ar_p1_constant,effective_federal_funds_rate,1,50,0.38212683324267743,0.18239111484824838
abm_balanced_h12_common_cells,univariate_ar_p1_constant,effective_federal_funds_rate,2,50,0.724145865531279,0.3681353569326675
abm_balanced_h12_common_cells,univariate_ar_p1_constant,effective_federal_funds_rate,4,50,1.2939780126157265,0.7333334631401901
abm_balanced_h12_common_cells,univariate_ar_p1_constant,effective_federal_funds_rate,8,50,2.0161800865845407,1.3275350879163945
abm_balanced_h12_common_cells,univariate_ar_p1_constant,effective_federal_funds_rate,12,50,2.278897188904244,1.604173486908887
abm_balanced_h12_common_cells,univariate_ar_p4_constant,real_gdp,1,50,10.78953229818738,4.215927952803541
abm_balanced_h12_common_cells,univariate_ar_p4_constant,real_gdp,2,50,8.231406884122551,3.4629116797939927
abm_balanced_h12_common_cells,univariate_ar_p4_constant,real_gdp,4,50,6.7151297352147274,2.8888740067700507
abm_balanced_h12_common_cells,univariate_ar_p4_constant,real_gdp,8,50,6.983053640328565,3.063297506291777
abm_balanced_h12_common_cells,univariate_ar_p4_constant,real_gdp,12,50,6.912774752212147,3.0948652110683974
abm_balanced_h12_common_cells,univariate_ar_p4_constant,gdp_deflator,1,50,1.5359205897592174,1.178342404367287
abm_balanced_h12_common_cells,univariate_ar_p4_constant,gdp_deflator,2,50,1.7459582426908906,1.236627068026476
abm_balanced_h12_common_cells,univariate_ar_p4_constant,gdp_deflator,4,50,2.21947813727915,1.4523865310628623
abm_balanced_h12_common_cells,univariate_ar_p4_constant,gdp_deflator,8,50,2.361798787754323,1.5655921846217797
abm_balanced_h12_common_cells,univariate_ar_p4_constant,gdp_deflator,12,50,2.3173729950334097,1.485963944969872
abm_balanced_h12_common_cells,univariate_ar_p4_constant,nominal_gdp,1,50,12.75161681394554,5.541692518313522
abm_balanced_h12_common_cells,univariate_ar_p4_constant,nominal_gdp,2,50,9.440683792837627,4.234227264443328
abm_balanced_h12_common_cells,univariate_ar_p4_constant,nominal_gdp,4,50,8.418141660045762,4.008934180747691
abm_balanced_h12_common_cells,univariate_ar_p4_constant,nominal_gdp,8,50,7.560176326436866,3.57507230287781
abm_balanced_h12_common_cells,univariate_ar_p4_constant,nominal_gdp,12,50,7.54843472177939,3.638053186112753
abm_balanced_h12_common_cells,univariate_ar_p4_constant,unemployment_rate,1,50,3.318887397779166,1.1483371574973
abm_balanced_h12_common_cells,univariate_ar_p4_constant,unemployment_rate,2,50,4.102995695526498,1.3880767499965143
abm_balanced_h12_common_cells,univariate_ar_p4_constant,unemployment_rate,4,50,6.180595467141049,2.319985218417619
abm_balanced_h12_common_cells,univariate_ar_p4_constant,unemployment_rate,8,50,2.910181624975536,1.9500541327600553
abm_balanced_h12_common_cells,univariate_ar_p4_constant,unemployment_rate,12,50,6.545687230778066,2.9246715196892707
abm_balanced_h12_common_cells,univariate_ar_p4_constant,effective_federal_funds_rate,1,50,0.2931720790111328,0.19674187090497444
abm_balanced_h12_common_cells,univariate_ar_p4_constant,effective_federal_funds_rate,2,50,0.5944982759394137,0.4186119734102269
abm_balanced_h12_common_cells,univariate_ar_p4_constant,effective_federal_funds_rate,4,50,1.1990889611048798,0.8782276699260534
abm_balanced_h12_common_cells,univariate_ar_p4_constant,effective_federal_funds_rate,8,50,2.053702777315538,1.7093539118356533
abm_balanced_h12_common_cells,univariate_ar_p4_constant,effective_federal_funds_rate,12,50,2.41479468447564,2.084102698565539
