sample_track,model_id,target_id,horizon,observation_count,mean_crps
abm_pandemic_masked_common_cells,dsge_small_nk,effective_federal_funds_rate,12,42,1.1268072255097838
abm_pandemic_masked_common_cells,dsge_small_nk,real_gdp,4,50,1.9170734779298098
abm_pandemic_masked_common_cells,dsge_small_nk,gdp_deflator,2,52,0.6873527564268921
abm_pandemic_masked_common_cells,dsge_small_nk,unemployment_rate,8,46,3.026047112586802
abm_pandemic_masked_common_cells,dsge_small_nk,unemployment_rate,1,53,0.3015667380509781
abm_pandemic_masked_common_cells,dsge_small_nk,nominal_gdp,2,52,2.175333268675264
abm_pandemic_masked_common_cells,dsge_small_nk,gdp_deflator,4,50,0.7918504943634131
abm_pandemic_masked_common_cells,dsge_small_nk,effective_federal_funds_rate,1,53,0.21785298358411628
abm_pandemic_masked_common_cells,dsge_small_nk,real_gdp,1,53,1.9646886311788814
abm_pandemic_masked_common_cells,dsge_small_nk,gdp_deflator,8,46,0.9663170481358393
abm_pandemic_masked_common_cells,dsge_small_nk,gdp_deflator,12,42,1.0429690167282755
abm_pandemic_masked_common_cells,dsge_small_nk,unemployment_rate,4,50,1.276134336926807
abm_pandemic_masked_common_cells,dsge_small_nk,unemployment_rate,2,52,0.5909585253290707
abm_pandemic_masked_common_cells,dsge_small_nk,nominal_gdp,1,53,2.1573106068992383
abm_pandemic_masked_common_cells,dsge_small_nk,gdp_deflator,1,53,0.6411653435954364
abm_pandemic_masked_common_cells,dsge_small_nk,real_gdp,8,46,1.9801875268274782
abm_pandemic_masked_common_cells,dsge_small_nk,nominal_gdp,12,42,2.7046530051444027
abm_pandemic_masked_common_cells,dsge_small_nk,unemployment_rate,12,42,4.363089574270349
abm_pandemic_masked_common_cells,dsge_small_nk,real_gdp,12,42,1.993934023390756
abm_pandemic_masked_common_cells,dsge_small_nk,effective_federal_funds_rate,4,50,0.5442593165825979
abm_pandemic_masked_common_cells,dsge_small_nk,real_gdp,2,52,1.9079830059266665
abm_pandemic_masked_common_cells,dsge_small_nk,nominal_gdp,4,50,2.2734055166773732
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,2,60,0.6216917536842629
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,8,54,1.5112979476440445
abm_all_available_common_cells,dsge_sw07,nominal_gdp,8,54,3.0089567938822674
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,12,50,1.8022486457508229
abm_all_available_common_cells,dsge_sw07,real_gdp,4,58,2.6463623721755245
abm_all_available_common_cells,dsge_sw07,gdp_deflator,2,60,0.8220241635367321
abm_all_available_common_cells,dsge_sw07,unemployment_rate,8,54,1.2528344178685042
abm_all_available_common_cells,dsge_sw07,unemployment_rate,1,61,0.4301248425513152
abm_all_available_common_cells,dsge_sw07,nominal_gdp,2,60,2.9473555048907203
abm_all_available_common_cells,dsge_sw07,gdp_deflator,4,58,0.9505321238339547
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,1,61,0.3297031032992774
abm_all_available_common_cells,dsge_sw07,real_gdp,1,61,2.775266253738327
abm_all_available_common_cells,dsge_sw07,gdp_deflator,8,54,1.073447017496878
abm_all_available_common_cells,dsge_sw07,gdp_deflator,12,50,1.0924089927030138
abm_all_available_common_cells,dsge_sw07,unemployment_rate,4,58,0.9725739151270335
abm_all_available_common_cells,dsge_sw07,unemployment_rate,2,60,0.6790615717589149
abm_all_available_common_cells,dsge_sw07,nominal_gdp,1,61,2.9858983726089834
abm_all_available_common_cells,dsge_sw07,gdp_deflator,1,61,0.7617270766342793
abm_all_available_common_cells,dsge_sw07,real_gdp,8,54,2.631045281134945
abm_all_available_common_cells,dsge_sw07,nominal_gdp,12,50,3.1204278821924616
abm_all_available_common_cells,dsge_sw07,unemployment_rate,12,50,1.2999319314043032
abm_all_available_common_cells,dsge_sw07,real_gdp,12,50,2.5597836608477404
abm_all_available_common_cells,dsge_sw07,effective_federal_funds_rate,4,58,1.057743532936034
abm_all_available_common_cells,dsge_sw07,real_gdp,2,60,2.7396626852007575
abm_all_available_common_cells,dsge_sw07,nominal_gdp,4,58,2.9622774831477487
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,2,50,0.6744548091375046
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,8,50,1.5848640161994172
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,8,50,3.1096631745559216
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,12,50,1.8022486457508229
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,4,50,2.8341158929877888
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,2,50,0.8824076319193945
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,8,50,1.2762828599764464
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,1,50,0.46461672176948626
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,2,50,3.224938656953175
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,4,50,1.0087791431213469
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,1,50,0.35339526665300547
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,1,50,3.0658400020154604
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,8,50,1.1022745213195266
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,12,50,1.0924089927030138
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,4,50,1.0176450291421375
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,2,50,0.725279347023442
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,1,50,3.3247708130451405
abm_balanced_h12_common_cells,dsge_sw07,gdp_deflator,1,50,0.786302610330223
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,8,50,2.7133961144058913
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,12,50,3.1204278821924616
abm_balanced_h12_common_cells,dsge_sw07,unemployment_rate,12,50,1.2999319314043032
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,12,50,2.5597836608477404
abm_balanced_h12_common_cells,dsge_sw07,effective_federal_funds_rate,4,50,1.145333520096456
abm_balanced_h12_common_cells,dsge_sw07,real_gdp,2,50,2.9820509508421837
abm_balanced_h12_common_cells,dsge_sw07,nominal_gdp,4,50,3.1865617142972007
abm_pandemic_masked_common_cells,dsge_sw07,effective_federal_funds_rate,2,52,0.5540799567555135
abm_pandemic_masked_common_cells,dsge_sw07,effective_federal_funds_rate,8,46,1.4444364939379293
abm_pandemic_masked_common_cells,dsge_sw07,nominal_gdp,8,46,1.5382818302342813
abm_pandemic_masked_common_cells,dsge_sw07,effective_federal_funds_rate,12,42,1.7482157119066406
abm_pandemic_masked_common_cells,dsge_sw07,real_gdp,4,50,1.6106514518039765
abm_pandemic_masked_common_cells,dsge_sw07,gdp_deflator,2,52,0.6805277413748906
abm_pandemic_masked_common_cells,dsge_sw07,unemployment_rate,8,46,0.9565634303795738
abm_pandemic_masked_common_cells,dsge_sw07,unemployment_rate,1,53,0.16345755334759812
abm_pandemic_masked_common_cells,dsge_sw07,nominal_gdp,2,52,1.6105381677296116
abm_pandemic_masked_common_cells,dsge_sw07,gdp_deflator,4,50,0.7307804285058614
abm_pandemic_masked_common_cells,dsge_sw07,effective_federal_funds_rate,1,53,0.29392490208563266
abm_pandemic_masked_common_cells,dsge_sw07,real_gdp,1,53,1.47121707551918
abm_pandemic_masked_common_cells,dsge_sw07,gdp_deflator,8,46,0.8771963307159986
abm_pandemic_masked_common_cells,dsge_sw07,gdp_deflator,12,42,0.8925482872763353
abm_pandemic_masked_common_cells,dsge_sw07,unemployment_rate,4,50,0.5246520812778154
abm_pandemic_masked_common_cells,dsge_sw07,unemployment_rate,2,52,0.28537846027173197
abm_pandemic_masked_common_cells,dsge_sw07,nominal_gdp,1,53,1.4697831125277108
abm_pandemic_masked_common_cells,dsge_sw07,gdp_deflator,1,53,0.616446496360245
abm_pandemic_masked_common_cells,dsge_sw07,real_gdp,8,46,1.48999755691002
abm_pandemic_masked_common_cells,dsge_sw07,nominal_gdp,12,42,1.5308395313434537
abm_pandemic_masked_common_cells,dsge_sw07,unemployment_rate,12,42,1.007032092649668
abm_pandemic_masked_common_cells,dsge_sw07,real_gdp,12,42,1.2963692975071663
abm_pandemic_masked_common_cells,dsge_sw07,effective_federal_funds_rate,4,50,0.9735342436807153
abm_pandemic_masked_common_cells,dsge_sw07,real_gdp,2,52,1.6071517339855352
abm_pandemic_masked_common_cells,dsge_sw07,nominal_gdp,4,50,1.6187231551565815
