variant,origin_index,origin_period,build_period,calibration_date,burn_in_quarters,simulated_quarters,t_prime,t_max,paths_requested,paths_used,paths_failed,calibration_seconds,simulation_seconds
headline_v3_ar1,83,2021Q1,2021Q1,2021-03-31,0,12,97,12,500,500,0,0.0073969364166259766,45.1565899848938
headline_v3_ar1,84,2021Q2,2021Q2,2021-06-30,0,12,98,12,500,500,0,0.014150142669677734,48.30098295211792
headline_v3_ar1,85,2021Q3,2021Q3,2021-09-30,0,12,99,12,500,500,0,0.017069101333618164,43.6487820148468
headline_v3_ar1,86,2021Q4,2021Q4,2021-12-31,0,12,100,12,500,500,0,0.019973039627075195,46.28628182411194
headline_v3_ar1,87,2022Q1,2022Q1,2022-03-31,0,12,101,12,500,500,0,0.016319990158081055,44.726913928985596
headline_v3_ar1,88,2022Q2,2022Q2,2022-06-30,0,12,102,12,500,500,0,0.014256954193115234,46.26637411117554
headline_v3_ar1,89,2022Q3,2022Q3,2022-09-30,0,12,103,12,500,500,0,0.015453100204467773,43.3516800403595
headline_v3_ar1,90,2022Q4,2022Q4,2022-12-31,0,12,104,12,500,500,0,0.015475988388061523,44.217540979385376
headline_v3_ar1,91,2023Q1,2023Q1,2023-03-31,0,12,105,12,500,500,0,0.01253199577331543,40.99757194519043
headline_v3_ar1,92,2023Q2,2023Q2,2023-06-30,0,12,106,12,500,500,0,0.004956960678100586,38.388368129730225
headline_v3_ar1,93,2023Q3,2023Q3,2023-09-30,0,12,107,11,500,500,0,0.0018620491027832031,37.79753589630127
headline_v3_ar1,94,2023Q4,2023Q4,2023-12-31,0,12,108,10,500,500,0,0.004378080368041992,37.72701406478882
headline_v3_ar1,95,2024Q1,2024Q1,2024-03-31,0,12,109,9,500,500,0,0.012598991394042969,38.03999400138855
headline_v3_ar1,96,2024Q2,2024Q2,2024-06-30,0,12,110,8,500,500,0,0.004906892776489258,37.968713998794556
headline_v3_ar1,97,2024Q3,2024Q3,2024-09-30,0,12,111,7,500,500,0,0.0018811225891113281,37.89807200431824
headline_v3_ar1,98,2024Q4,2024Q4,2024-12-31,0,12,112,6,500,500,0,0.009778022766113281,39.1347770690918
headline_v3_ar1,99,2025Q1,2025Q1,2025-03-31,0,12,113,5,500,500,0,0.010605096817016602,38.80268692970276
headline_v3_ar1,100,2025Q2,2025Q2,2025-06-30,0,12,114,4,500,500,0,0.00555109977722168,38.16698884963989
