variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
headline_v3_ar1,40,2010Q2,2010Q3,effective_federal_funds_rate,1,500,0.3365436472597336,0.3362197235989739,0.17971782635999392,0.008037225530188999,0.030250294139345657,0.1018343634331953,0.21168789325141102,0.44508592505185796,0.5584973113606906,0.6692027527413671
headline_v3_ar1,40,2010Q2,2010Q4,effective_federal_funds_rate,2,500,0.44663826545881313,0.44327673264280554,0.2381309634548057,0.010649540436649273,0.052849120930844595,0.12858597399480365,0.2783641509373769,0.6070436873566343,0.7581707724674414,0.8327734631910566
headline_v3_ar1,40,2010Q2,2011Q1,effective_federal_funds_rate,3,500,0.5455048059120764,0.5444266393551223,0.2820116870485801,0.012611946053800442,0.08605120472768402,0.1830954992938283,0.3413377123772765,0.7266139020777052,0.9451898283961468,1.0298593171768622
headline_v3_ar1,40,2010Q2,2011Q2,effective_federal_funds_rate,4,500,0.6428543514791409,0.6325230620134459,0.32309960994743503,0.014449453826922639,0.11085783772021629,0.21576521415752392,0.4130601074091189,0.865128622025424,1.0818504130386075,1.1989682309977125
headline_v3_ar1,40,2010Q2,2011Q3,effective_federal_funds_rate,5,500,0.7171348062428914,0.7132615098275119,0.3543755235578103,0.01584815520474684,0.15083708052965994,0.25540834266929213,0.4502729320375154,0.9588891298990876,1.1902949145409392,1.3131588244564132
headline_v3_ar1,40,2010Q2,2011Q4,effective_federal_funds_rate,6,500,0.7999749656398225,0.7806041917843176,0.3661931150849217,0.01637665396444577,0.2273440953298378,0.33810882558265476,0.5429826435999707,1.0429006363809723,1.291526992770713,1.4546446659074233
headline_v3_ar1,40,2010Q2,2012Q1,effective_federal_funds_rate,7,500,0.8690223940176446,0.8628116079679726,0.3813755036699695,0.017055631023185445,0.24150514275779522,0.36724143803977816,0.6162092789509577,1.1034511871350794,1.3564878128970783,1.5340151987110329
headline_v3_ar1,40,2010Q2,2012Q2,effective_federal_funds_rate,8,500,0.9262420385922835,0.8982694283618531,0.38763989240156604,0.017335783004012117,0.30050664945524996,0.44337283512321246,0.6707987362033763,1.1987621242356583,1.4421892519042692,1.5605283931678682
headline_v3_ar1,40,2010Q2,2012Q3,effective_federal_funds_rate,9,500,0.9704899788245489,0.9407330656684421,0.3829083614265323,0.01712418250605569,0.35208215894654055,0.4681476187506317,0.7007789210755955,1.2424570953589287,1.420717223811421,1.622512226044285
headline_v3_ar1,40,2010Q2,2012Q4,effective_federal_funds_rate,10,500,1.0108096883822442,1.012663687611104,0.38774671947304473,0.01734056045588539,0.34297766643588523,0.5255224627402133,0.7381430178808435,1.2695808693104937,1.49095148580626,1.6340611817804251
