variant,origin_index,origin_period,target_period,target_id,horizon,paths_used,ensemble_mean,ensemble_median,ensemble_sd,monte_carlo_standard_error,percentile_05,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95
dsge_small_nk,40,2010Q2,2010Q3,real_gdp,1,500,-1.0992858008453787,-1.2835269151007305,3.4751677266484906,0.15541422539998864,-6.670244362499289,-5.440521839122485,-3.5410323950029614,1.2117617343427942,3.4137367773558145,4.881180440491147
dsge_small_nk,40,2010Q2,2010Q4,real_gdp,2,500,-0.5350323698024174,-0.2564448526911568,3.7974155418393343,0.16982558580733895,-7.070014215951804,-5.666524564581032,-3.2723293624849856,2.2151909420800653,4.27490260830018,5.68437172877221
dsge_small_nk,40,2010Q2,2011Q1,real_gdp,3,500,-0.48353657092309754,-0.7116875780860503,3.7924571264056066,0.16960383872792897,-6.46220609911306,-4.809611242496965,-3.0357130565191675,1.9961347892810624,4.187687029278011,6.2660235001620865
dsge_small_nk,40,2010Q2,2011Q2,real_gdp,4,500,-0.41616544695646757,-0.37245123160553706,3.9360160935171686,0.17602399091275117,-6.63599673023304,-5.607613880543016,-3.187972565129419,2.294564868153522,4.29143772464494,5.67359121651775
dsge_small_nk,40,2010Q2,2011Q3,real_gdp,5,500,-0.2726491701306018,-0.25250503616927644,3.852498006053774,0.1722889484943727,-6.15041686709658,-5.097205694149126,-2.9447652024481283,2.236285749870075,4.645755843489972,5.589793489033101
dsge_small_nk,40,2010Q2,2011Q4,real_gdp,6,500,-0.14237995316215257,-0.12670282521153758,3.9050427270525083,0.1746388198546113,-6.5934070153159645,-5.307794618337572,-2.6736776239030973,2.326287507476426,4.7461488710345145,6.565753292769933
dsge_small_nk,40,2010Q2,2012Q1,real_gdp,7,500,-0.3581433372070635,-0.33667579740209586,4.065839393930522,0.18182986540850388,-7.028724987894199,-5.667749177095589,-3.18259586617169,2.1806586094799476,4.898259789787294,6.797598042072067
dsge_small_nk,40,2010Q2,2012Q2,real_gdp,8,500,-0.03371799423277799,0.1950237229461042,3.9422650351822894,0.17630345207976397,-6.636732371519002,-5.424761498633819,-2.6591670093213127,2.6596173589355256,4.673983525573128,6.303957514093379
dsge_small_nk,40,2010Q2,2012Q3,real_gdp,9,500,-0.18655606482198267,-0.43620771744374626,3.826724107241271,0.17113630469857352,-6.332774505264186,-5.059814377885527,-2.8190840051674093,2.3538483927305,4.976727489753983,6.481222588603437
dsge_small_nk,40,2010Q2,2012Q4,real_gdp,10,500,0.0016878749096485145,-0.21920106811926143,4.140013530151276,0.18514703362374257,-6.258064243631355,-4.853455832711592,-2.693037278021899,2.5903918797570165,5.575266419778108,7.3915392288403865
dsge_small_nk,40,2010Q2,2013Q1,real_gdp,11,500,0.15732880606831454,0.4165558850220822,3.950393317643974,0.1766669599222569,-6.377953346044254,-5.116084121947599,-2.5072291318154885,2.806320466618679,5.112410942047697,6.318916559825403
dsge_small_nk,40,2010Q2,2013Q2,real_gdp,12,500,0.1217430321575279,0.1378132408536822,4.144868616127926,0.18536415966935046,-6.641143662536143,-5.5404026579226135,-2.591114542744511,2.746646197235412,5.326735142177581,6.903706400131644
dsge_small_nk,40,2010Q2,2010Q3,gdp_deflator,1,500,1.7078656764086115,1.7025076474078742,0.8140615601808033,0.03640593972867624,0.34488648649141873,0.7043561258140635,1.140323827706229,2.265392231039535,2.749967816327558,3.044416754918252
dsge_small_nk,40,2010Q2,2010Q4,gdp_deflator,2,500,1.6755680733846139,1.6880656971125987,1.0457765678349358,0.046768549899106726,-0.18054939960314312,0.3074170940942776,0.980314995895443,2.389650812339985,3.0479552212270957,3.3034333840289922
dsge_small_nk,40,2010Q2,2011Q1,gdp_deflator,3,500,1.5736334497654687,1.5460177278102705,1.1697222965763658,0.05231157139883847,-0.36899413518007457,0.10874619004369188,0.8117437306876532,2.355243308879313,3.02977424739295,3.5766188980807123
dsge_small_nk,40,2010Q2,2011Q2,gdp_deflator,4,500,1.4696744408505915,1.482669397818194,1.2382401395655287,0.055375782490746976,-0.5473883083084915,-0.12373456271699257,0.6169410046109468,2.3121358974304558,3.0754213922586504,3.489104201188475
dsge_small_nk,40,2010Q2,2011Q3,gdp_deflator,5,500,1.4266000493957407,1.4388894023385284,1.210974221789857,0.05415641357844054,-0.5229160781819907,-0.17861394749264753,0.6302115613576517,2.253508144070526,2.9977786632059646,3.346585907912814
dsge_small_nk,40,2010Q2,2011Q4,gdp_deflator,6,500,1.432643039211768,1.3837520501675589,1.2301265945653226,0.055012933727567694,-0.44601999149905946,-0.09920545383341825,0.5811820124316076,2.289785170517371,3.0560576978872698,3.537073110448447
dsge_small_nk,40,2010Q2,2012Q1,gdp_deflator,7,500,1.4324189628013675,1.467239446598636,1.2490817476419034,0.055860633943630666,-0.6388780296326727,-0.05771779872373733,0.5913888304900106,2.2954632457440947,2.9751612371728093,3.372590335051296
dsge_small_nk,40,2010Q2,2012Q2,gdp_deflator,8,500,1.3864178714359652,1.4412342181884759,1.2578031287799547,0.056250665965278016,-0.7086606968086199,-0.2339242708879417,0.6050186072870634,2.256674344122268,2.9491723407878374,3.4762887482962808
dsge_small_nk,40,2010Q2,2012Q3,gdp_deflator,9,500,1.393444876439891,1.3765434592776393,1.2672488389870482,0.05667309096765451,-0.6814319078789489,-0.17240783475401839,0.567976505977994,2.2462222002026007,3.0049078063899146,3.433096533329408
dsge_small_nk,40,2010Q2,2012Q4,gdp_deflator,10,500,1.4387215991871722,1.424163442540636,1.3063106537716207,0.058419988431310715,-0.7901428914404859,-0.25099153809853003,0.6296143828046024,2.3124372858048883,3.0968206433464327,3.5628829795773167
dsge_small_nk,40,2010Q2,2013Q1,gdp_deflator,11,500,1.4772217093949447,1.5254106094970794,1.2724231411615718,0.0569044927956217,-0.5576496284274907,-0.2087921133238066,0.6010683142616757,2.34225259906186,3.0626931580730976,3.5162183443580215
dsge_small_nk,40,2010Q2,2013Q2,gdp_deflator,12,500,1.4638145588278928,1.5159280098865087,1.3148377014772654,0.05880132959765482,-0.5774758091025175,-0.2328624018825416,0.5761700270375982,2.341985524529527,3.0471775378710038,3.6626518705915303
dsge_small_nk,40,2010Q2,2010Q3,nominal_gdp,1,500,0.6082935272209696,0.48663080134643266,4.04805982082447,0.18103473872698267,-5.661371971270139,-4.510962763710529,-2.160530281062434,3.331799208765718,5.977280328267629,8.040180875272958
dsge_small_nk,40,2010Q2,2010Q4,nominal_gdp,2,500,1.1439678450590223,1.4231189933857191,4.49172916121329,0.20087623481982056,-6.450141437707286,-5.187437693591939,-1.9598807360581727,4.500834109221019,6.776420923379717,8.459697767226867
dsge_small_nk,40,2010Q2,2011Q1,nominal_gdp,3,500,1.0946232362652395,1.031478996109314,4.587077242919502,0.20514033066420645,-6.622763504472122,-4.44164534220929,-1.919002663660263,4.010757383732222,6.894060379639982,9.227308041082763
dsge_small_nk,40,2010Q2,2011Q2,nominal_gdp,4,500,1.0590230906259122,1.0133558030078316,4.774463787273201,0.21352051168907946,-6.931449757704297,-4.8475947754282345,-2.1154220109797284,4.22593524511603,7.114781197453636,8.533307957326754
dsge_small_nk,40,2010Q2,2011Q3,nominal_gdp,5,500,1.1591074623788071,1.1464089196009386,4.620775020906348,0.2066473411095921,-5.751850822834877,-4.670195712792924,-2.0572719965372244,4.016479079669355,6.966662816532203,8.49465379173094
dsge_small_nk,40,2010Q2,2011Q4,nominal_gdp,6,500,1.2968636020830826,1.1165173030094344,4.7540711699286735,0.21260852611664935,-6.374648756265994,-4.7429945487572525,-1.787564151453902,4.256904059557298,7.477616282341597,9.342520267919449
